timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,2777554.3342,4650780.0000,571020.0000,776200.0000,392300.0000,327140.0000,0.0000,183520.0000,47280.0000,101420.0000,11520.0000,2182100.0000,608100.0000,356220.0000,267820.0000,0.0000,215940.0000,0.0000,110080.0000,220760.0000,147520.0000,1205664700,1518702500,3741799900,4737237800,4385428500,2963448500,2949994700,1154628600,1723290200,965636300,1406938100,3125543100,3205339600,4385177300,4257072100,4257072100,3184613300,2220058900,1517502000,1776911100,2528200,828360,1009200,751640,673360,0,207860,78980,50520,2380,2525840,1226940,847000,644840,0,646480,0,217520,132960,61520
09:25:00.0000000000,2776224.8237,4847520.0000,652580.0000,977960.0000,529980.0000,440660.0000,212760.0000,0.0000,58060.0000,88100.0000,21160.0000,2212460.0000,1067220.0000,455020.0000,0.0000,373460.0000,330180.0000,0.0000,120040.0000,230980.0000,151060.0000,834706100,1882964600,2063284600,2755855700,4336879800,2096747900,1091287900,1078418500,650223800,98987000,696386000,2364792000,2278936700,1609254400,4755966400,4755966400,1096742700,2641029000,1566446300,3159800100,4103020,1424440,1772220,1344380,1129420,397360,0,134220,79200,7920,2986800,3096780,1380820,0,1143740,1067600,0,399900,272920,93780
09:30:00.0000000000,2773671.7968,4974240.0000,1815440.0000,622020.0000,0.0000,484520.0000,228740.0000,66080.0000,89100.0000,9680.0000,11680.0000,2459640.0000,1262500.0000,0.0000,519480.0000,426420.0000,380100.0000,0.0000,125000.0000,1380.0000,382980.0000,722562500,1802111700,740725500,1617235100,2922595700,1312083700,342281800,770242100,429105100,201071300,564355200,1755647100,1594113800,615250600,3330210300,3330210300,147495500,1518045600,1136739800,1631695800,5182840,4119660,1698860,0,1445740,507240,171320,96980,4680,6720,3785120,4015260,0,1750860,1420160,1328980,0,489480,20,457460
09:35:00.0000000000,2768522.8336,5799780.0000,1159120.0000,644920.0000,546380.0000,298520.0000,0.0000,77320.0000,90660.0000,9400.0000,11800.0000,2147720.0000,858040.0000,793540.0000,516340.0000,0.0000,427680.0000,343060.0000,0.0000,118400.0000,361600.0000,1643885700,2119762800,3075729000,4292297000,3997268700,1642830300,1565016700,665700300,187098600,55756200,776205500,2040669100,4672034100,4219417700,6328711500,6328711500,6482146100,2576038800,1978277000,4895886800,9142920,3331640,2467420,2103520,961220,0,306400,127480,9780,8740,3691940,3808720,3540500,2508000,0,2065700,1788780,0,620260,594120
09:40:00.0000000000,2759409.4262,7280340.0000,690920.0000,601160.0000,392640.0000,128180.0000,0.0000,101720.0000,11360.0000,4100.0000,8340.0000,1737640.0000,837200.0000,474480.0000,769860.0000,0.0000,493320.0000,405560.0000,297600.0000,105080.0000,355200.0000,1633614900,2867279600,3202617700,3108705600,2622293700,2434231500,1322350900,718520100,87565700,158354100,814473600,2148858100,3547700600,4802650600,4933845400,4933845400,5888989200,5790841500,2403703400,3743306000,15184480,3262340,2871940,1405100,550940,0,199540,19020,6720,5540,3199560,4039320,2777200,4430580,0,3218260,2581140,2141700,710280,687320
09:45:00.0000000000,2755372.2512,7396020.0000,708780.0000,705980.0000,435740.0000,292180.0000,124660.0000,0.0000,17180.0000,6180.0000,10420.0000,1874920.0000,440040.0000,380720.0000,469360.0000,768300.0000,420060.0000,338560.0000,0.0000,250680.0000,431580.0000,2565190200,1798211900,3735776500,3689699700,4623274200,943349900,1161789300,374636400,164992700,69826500,1020139100,2526004600,3957730200,4842124200,8273076500,8273076500,7127784200,5400114900,1887325100,3929603500,17776280,3957760,3762860,1985340,998560,337520,0,37220,12420,7180,4495400,2414100,2956120,3459360,5539900,3796120,2936860,0,2339900,1525560
09:50:00.0000000000,2760244.6399,7462680.0000,734680.0000,761200.0000,475660.0000,0.0000,309800.0000,137820.0000,19260.0000,0.0000,18080.0000,2028360.0000,864440.0000,501120.0000,794560.0000,419780.0000,0.0000,324120.0000,247340.0000,81580.0000,358140.0000,1787087600,1592373900,2805640400,3292932600,2331878500,1757011500,1605037800,465760900,239482000,233169500,814004300,2725669300,3096406400,4598066400,3423006100,3423006100,3782004100,3459652600,1805159000,1523070500,19927880,4673540,4462860,2474460,0,1329100,484200,66020,0,28860,5624760,6745700,4000860,6250420,4140760,0,3133940,2468560,804040,808360
09:55:00.0000000000,2760848.9757,7630080.0000,785460.0000,808180.0000,510060.0000,0.0000,326400.0000,151460.0000,0.0000,22900.0000,18960.0000,2172900.0000,923220.0000,541620.0000,864460.0000,437400.0000,0.0000,332700.0000,243840.0000,282760.0000,184040.0000,1210642600,1106626300,1751110300,1891265200,300428300,1982090900,1327180200,88073000,454367900,149076400,388693200,1701660800,1750440800,3524145500,971580500,971580500,1628271000,1776402200,990248200,746243300,21202980,5122320,4862420,2734140,0,1532740,564440,0,89440,32660,6183280,7465680,4341360,6672040,4331020,0,3263560,2537240,1400460,268040
10:00:00.0000000000,2763482.1335,7837360.0000,824960.0000,862640.0000,0.0000,544780.0000,357220.0000,0.0000,164080.0000,0.0000,47340.0000,2752420.0000,452100.0000,592140.0000,894980.0000,466800.0000,334280.0000,244180.0000,75220.0000,203960.0000,182620.0000,936107000,910195000,1678965300,2288821500,165855000,2336796300,1053489900,343432200,222845200,236097100,577127400,857002700,1578356300,2602948800,1048538900,1048538900,1109047600,1129962800,720883900,464292200,22794700,5530320,5274640,0,3085900,1756540,0,651540,0,140260,10401640,4364760,4680960,7007360,4540260,3366760,2584140,838540,590260,273600
10:05:00.0000000000,2765936.6622,7846520.0000,841420.0000,917280.0000,0.0000,530920.0000,0.0000,345120.0000,0.0000,162820.0000,48460.0000,2774580.0000,460780.0000,603440.0000,885000.0000,478360.0000,345040.0000,241960.0000,72520.0000,228420.0000,155040.0000,685168900,1286513100,2371707500,0,2801234300,1808713700,976313300,1317916300,124839400,605713400,515574400,1064755300,1150400800,2772232100,2070612000,2070612000,1865271700,627607000,609686500,301398700,24298120,5966820,5802060,0,3451440,0,1987520,0,732480,162320,11236320,4754880,5033900,7485120,4790600,3501640,2669640,863140,733820,147240
10:10:00.0000000000,2766646.8317,6260920.0000,2482140.0000,0.0000,936840.0000,531220.0000,0.0000,341800.0000,164140.0000,0.0000,48380.0000,2848780.0000,1143200.0000,908040.0000,0.0000,500420.0000,349660.0000,255860.0000,69960.0000,201000.0000,180460.0000,591034200,1233116100,1394464500,709306400,2592178500,589931500,1751214700,725967600,379787300,436504600,373470900,1288601000,1455852200,986993000,1545873700,1545873700,1202201100,296777200,492394300,329076800,17438520,14741420,0,6254400,3776660,0,2174480,791780,0,177180,11825020,10403040,7841560,0,5018900,3606480,2726720,873840,614940,283580
10:15:00.0000000000,2766420.8727,6285660.0000,2522360.0000,935740.0000,0.0000,547840.0000,0.0000,313580.0000,156220.0000,0.0000,47420.0000,2921060.0000,1280740.0000,947180.0000,0.0000,530540.0000,364140.0000,261500.0000,71700.0000,202160.0000,179300.0000,307512000,1435042200,757103300,2855576000,3521336600,0,2973250300,510888900,1108430600,554607600,678252500,1318777100,2329496600,1902367700,2030504200,2030504200,1835772800,832741200,647983700,1322304000,18479520,15734660,6812000,0,4174320,0,2389740,872480,0,196040,12712740,11158820,8313360,0,5313200,3760940,2822980,906060,633940,311040
10:20:00.0000000000,2773183.1984,6324720.0000,1657360.0000,866640.0000,908480.0000,0.0000,539740.0000,0.0000,302140.0000,154440.0000,49480.0000,3535000.0000,762220.0000,972500.0000,547020.0000,388900.0000,0.0000,246080.0000,70340.0000,202960.0000,173040.0000,500610700,1570679300,1825545400,4734091000,938429900,4006583300,4117828600,771510200,1925548400,977027500,675549100,1341443800,1846487300,2574699800,818318800,818318800,2607048500,990494800,493364800,1064371000,19816700,9705300,7425280,7574020,0,4650900,0,2689400,960880,224420,19263660,6335800,8850600,5724860,4085140,0,2985180,950540,667460,320480
10:25:00.0000000000,2775005.8164,6452680.0000,1642740.0000,842520.0000,0.0000,872780.0000,495440.0000,0.0000,256780.0000,143300.0000,46400.0000,3639640.0000,1818640.0000,585140.0000,0.0000,447020.0000,261800.0000,0.0000,73380.0000,0.0000,377920.0000,394797600,1320931700,2203000500,2731522700,2068043800,4402332100,486762900,3550076200,1393175300,630596100,542685800,1610062300,1453210400,1539642500,878196700,878196700,1373125500,904986900,502134800,907594500,20983680,10451420,8011560,0,8263660,5030160,0,2915460,1014580,243160,20238820,16182500,6108620,0,4391440,3150360,0,997120,0,1028260
10:30:00.0000000000,2775076.2651,6531760.0000,1663240.0000,832080.0000,0.0000,829860.0000,466760.0000,0.0000,233040.0000,130100.0000,45400.0000,3681500.0000,1858800.0000,605100.0000,0.0000,503080.0000,286500.0000,0.0000,70200.0000,213100.0000,170320.0000,451096000,1292260000,2425668500,29319700,4184393900,3033298400,1151929200,3304776900,1760180100,455031900,331404300,1531503500,1284115900,258191000,1743760900,1743760900,23016700,870656900,802307800,589003800,22241800,11137400,8609140,0,8824200,5363080,0,3088120,1080180,255360,20845160,16824160,6382160,0,4658880,3292380,0,1044440,735860,336620
