timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,3123622.1868,2656875.0000,1304050.0000,334225.0000,177125.0000,159675.0000,28725.0000,2175.0000,5725.0000,0.0000,0.0000,0.0000,812700.0000,1336025.0000,226250.0000,773750.0000,796825.0000,260450.0000,728550.0000,875300.0000,644475.0000,10963711875,21137507625,19889154375,28093703625,43796884875,11249020875,2256275750,271158375,458611000,0,24922000,23119102875,33326640375,46542747875,113320604625,113320604625,61550519000,63229256625,71819670375,31395100625,3274700,2295450,1275950,761750,728200,108100,15625,4100,50,0,0,782075,2099550,453550,2090300,1936250,655625,1186675,695200,190400
09:25:00.0000000000,3114267.2292,2895850.0000,1620525.0000,589600.0000,652650.0000,221100.0000,65400.0000,18175.0000,6775.0000,0.0000,0.0000,0.0000,970325.0000,989925.0000,882400.0000,955650.0000,431025.0000,719150.0000,631850.0000,344450.0000,1236600.0000,7388615625,13525743500,21998891875,20409291625,47104845875,18752242000,1759995000,709824125,14384375,0,0,21139386125,24537498000,24447085375,66298929375,66298929375,24600819750,37031541000,21202695000,29956750375,5495100,4202750,2393950,2560550,856025,198425,28750,7575,50,0,0,1797600,2394500,2355325,3488900,1959275,2600950,1565575,543575,924775
09:30:00.0000000000,3106990.9641,3150575.0000,1547425.0000,850875.0000,715300.0000,343775.0000,119275.0000,14800.0000,7975.0000,450.0000,0.0000,0.0000,934700.0000,1062300.0000,735750.0000,1089475.0000,442675.0000,683200.0000,189400.0000,680450.0000,1271675.0000,4002268625,7576815500,17094035875,23907273750,29526893375,13640123000,644105875,922938875,147315250,0,0,11305996625,14516171125,27032775625,43703830500,43703830500,24964793375,19262485625,7203938500,15136743125,7052650,4840525,3828750,3157375,1351950,380250,25375,14200,825,0,0,2420300,3168575,2723475,5130650,2576600,3472375,710000,1811575,1191725
09:35:00.0000000000,3093599.5477,3339625.0000,1426000.0000,984675.0000,938075.0000,321625.0000,30250.0000,12025.0000,9400.0000,800.0000,0.0000,0.0000,780525.0000,1091525.0000,714300.0000,354400.0000,978525.0000,767700.0000,183725.0000,651075.0000,1241400.0000,5727906875,13244977125,18101986375,34720167375,37942070500,12595355250,1379967625,638084375,102876875,0,0,9173904625,23784421250,45069315625,93926458500,93926458500,53030399000,11250590000,21696677250,23024697875,9397875,6020025,5295350,4890975,1594300,107650,36300,19225,1475,0,0,2597750,4381450,4190800,2704875,7398725,5289275,780425,1995550,1331350
09:40:00.0000000000,3104267.4830,3217250.0000,1566600.0000,891350.0000,1050525.0000,355125.0000,330225.0000,29075.0000,12175.0000,450.0000,0.0000,0.0000,928025.0000,1077150.0000,832925.0000,996350.0000,339650.0000,627750.0000,492000.0000,762100.0000,599575.0000,3181999125,6486983625,13659888000,37201184375,28771756250,20811592250,1429693000,553107875,100622875,0,0,5209479500,14058269875,31746494625,33524412875,33524412875,25060261500,12062941875,20404782750,19035062250,9691800,7402425,5279850,6214350,2005725,1415025,76700,26325,2100,0,0,3801375,4612350,5510850,8448750,3754100,4730575,2109225,1458550,541900
09:45:00.0000000000,3110907.0009,3133450.0000,1725800.0000,1009850.0000,1008225.0000,485725.0000,421075.0000,40225.0000,14225.0000,500.0000,0.0000,0.0000,1871425.0000,358575.0000,921400.0000,993300.0000,333450.0000,522950.0000,490350.0000,713500.0000,593000.0000,2233335500,4206541625,7691942750,20957635625,13539943375,18766826375,469610000,440051125,16701625,0,0,3741669875,6934990000,14375445125,10272156750,10272156750,13939784000,11999419750,11558361500,5379869750,9788475,7784850,6410525,6018800,2917450,1950800,171075,31950,2200,0,0,7752375,1897600,6939250,8685725,3839250,4013025,2381300,1376375,570275
09:50:00.0000000000,3110590.3621,3239700.0000,1547450.0000,1025450.0000,1015000.0000,509625.0000,413225.0000,39050.0000,15025.0000,500.0000,0.0000,0.0000,1886025.0000,373650.0000,954850.0000,1004225.0000,356475.0000,524675.0000,481550.0000,722000.0000,535350.0000,2724363625,6752234375,13954456000,28434110000,22648020000,26410738125,1274924750,441798875,151192000,0,0,9615821375,10050922250,23399466875,20781967750,20781967750,19809047625,9648542000,16299232125,8837452625,11163900,8013025,7276000,6955650,3420600,2424525,190975,36400,2250,0,0,8718475,2204625,7876150,9804525,4179950,4290700,2478050,1627100,479250
09:55:00.0000000000,3111815.0542,3246300.0000,1456100.0000,1071850.0000,1023325.0000,512150.0000,460650.0000,38300.0000,3075.0000,12700.0000,0.0000,0.0000,1949800.0000,394475.0000,1045300.0000,1118400.0000,362075.0000,512350.0000,424600.0000,624000.0000,559800.0000,1341718500,3021076875,6303331875,11379692375,8406506500,13665757875,483818250,42077000,132142500,0,0,4856437875,2921302000,13316218625,9110698375,9110698375,7115102125,3769147375,5633976375,1782235625,11579675,8376850,7653125,7326800,3618950,2666625,197500,6975,33050,0,0,9135775,2338375,8341625,10421075,4343050,4391500,2350000,1690225,631225
10:00:00.0000000000,3119190.2942,3085700.0000,1648400.0000,927325.0000,502400.0000,1008550.0000,650825.0000,50100.0000,15775.0000,12300.0000,0.0000,0.0000,2058600.0000,1001500.0000,600000.0000,1184125.0000,632750.0000,110050.0000,465225.0000,567450.0000,549750.0000,1558334875,3827443000,7994928500,12554890000,23310986625,26191138500,1964798875,427334875,320279250,0,219670375,6841042625,12221860625,11304575500,14354313125,14354313125,8563753500,7872510375,6403894875,5719646875,11438900,9466500,6852375,4333450,7676375,4231425,360200,50175,35625,0,0,10320325,7087100,5556725,11620775,6109350,1145200,2602875,1570875,665125
10:05:00.0000000000,3118505.5709,3083600.0000,1662625.0000,952825.0000,525050.0000,1051950.0000,689525.0000,23925.0000,15800.0000,11850.0000,0.0000,0.0000,2064025.0000,1014475.0000,456625.0000,1401025.0000,642050.0000,178850.0000,395025.0000,602600.0000,509025.0000,1228882625,2738561500,7464451875,11204368250,14347814875,12983547750,452844500,130728875,326448500,0,0,4697335250,9423429625,7937512250,11181646625,11181646625,7194172000,3772370000,2363159250,1113336750,11820325,9797200,7277500,4572350,8146950,4739425,175000,51700,38025,0,0,10756125,7509700,4204375,13948225,6319125,1483175,2331400,1743700,515825
