timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,3063210.6196,719525.0000,198375.0000,551900.0000,745925.0000,348250.0000,780100.0000,86375.0000,246325.0000,38850.0000,18550.0000,631200.0000,411900.0000,556700.0000,210725.0000,525025.0000,39225.0000,62850.0000,10075.0000,1725.0000,0.0000,1746153375,3102105375,5577475375,19099797750,20609445875,32340103125,3543949875,8445481625,402170375,182680625,973874500,3113751125,9928645500,9723567375,4837180250,4837180250,1614132625,384811000,82888875,13991375,527350,192050,465475,784000,632475,740875,36450,108550,3375,1175,275300,359150,525900,385775,586825,83925,23625,3975,750,0
09:25:00.0000000000,3067898.5622,411950.0000,660925.0000,695075.0000,881650.0000,328975.0000,1010725.0000,180175.0000,157225.0000,39525.0000,22550.0000,787775.0000,579025.0000,688550.0000,401350.0000,620275.0000,45100.0000,72325.0000,13025.0000,1525.0000,0.0000,593817750,2577906125,5714356500,17269372375,19664725500,28074986750,3191060750,9063963250,265127875,156537625,1022018375,3409249125,7946377750,8972755500,6207145125,6207145125,1287822250,223405125,16211000,0,471350,864575,878300,1472275,740550,1696275,174425,218775,5900,2475,601075,848675,983000,787025,1166725,77550,44450,6775,475,0
09:30:00.0000000000,3071920.2366,404025.0000,698475.0000,727175.0000,206725.0000,1112475.0000,981725.0000,141825.0000,181125.0000,40725.0000,22450.0000,831350.0000,693975.0000,731575.0000,469225.0000,724650.0000,131275.0000,7225.0000,14725.0000,2900.0000,0.0000,482986500,2220815750,5073625000,13781677625,16608292750,26966483125,4763615000,2767882125,284642125,193625875,845013875,3040060125,6388306875,8036584500,3721071500,3721071500,933257625,405955625,115637125,0,654450,1197575,1226275,626450,2615850,2302300,205450,280175,8725,3225,854575,1230575,1363475,1133375,1752900,203475,9100,10000,2650,0
09:35:00.0000000000,3077443.8767,403750.0000,615700.0000,675475.0000,364200.0000,1140300.0000,439525.0000,644700.0000,174450.0000,42850.0000,24025.0000,913150.0000,772375.0000,855925.0000,780050.0000,347600.0000,160550.0000,9850.0000,14425.0000,2075.0000,0.0000,612390125,2596610000,7052877125,8458064250,31836533375,23784184000,15119344375,3640187250,438923375,247487375,1470542000,3670968750,10110371875,16217995375,7285414875,7285414875,399339375,207474750,102934000,0,891075,1433025,1607675,1273375,3727900,1817075,1355675,318475,17750,3900,1373700,1829750,2206925,2276850,1131650,387025,18125,11200,2125,0
09:40:00.0000000000,3080386.4253,359625.0000,710700.0000,708075.0000,393875.0000,942350.0000,679350.0000,646050.0000,189450.0000,41775.0000,24050.0000,1032550.0000,868450.0000,895625.0000,845100.0000,489000.0000,125575.0000,12025.0000,17500.0000,2375.0000,0.0000,365686875,2418452125,5811014500,6537212625,21349007375,15499652000,12341399750,7414854375,316623500,13540375,832464750,2270414875,6404230250,9833003500,4867238750,4867238750,383569875,601300375,9307750,0,910850,1901425,2001100,1553425,3260250,3264525,1567575,399900,20400,3975,1632075,2117850,2599075,2642900,1605800,245450,24050,18250,2075,0
09:45:00.0000000000,3078814.7438,380100.0000,757375.0000,739625.0000,407600.0000,976825.0000,682200.0000,639100.0000,173975.0000,17525.0000,48250.0000,1037650.0000,891750.0000,894800.0000,878950.0000,525275.0000,141975.0000,12875.0000,17675.0000,2500.0000,0.0000,354456625,1875030875,4065691875,5285485000,16663636250,14434678750,7148388625,2200387125,489095875,118934625,528708875,1743066625,4220348750,8231141875,3265827625,3265827625,257977000,69483250,143113625,0,1034350,2159250,2264375,1772550,3712075,3628275,1688400,424225,13400,15625,1793675,2329000,2863875,2950475,1865625,294975,28125,19075,3250,0
09:50:00.0000000000,3074038.3530,447400.0000,709375.0000,748900.0000,426875.0000,1266250.0000,939175.0000,123600.0000,175900.0000,37800.0000,24125.0000,899975.0000,944025.0000,1011800.0000,891350.0000,430500.0000,255350.0000,10800.0000,20425.0000,2800.0000,0.0000,245652500,1227822500,2617025000,4275339000,17682753875,8032812125,3566525750,643628000,105448875,29087875,391187250,1152432250,4241529375,7625978625,4958126500,4958126500,210530875,182737875,36582875,0,1279600,2169900,2446050,1957550,5656200,3804025,326025,438825,18450,4600,1624150,2403425,3499450,3227825,1675500,774000,23450,28700,3750,0
09:55:00.0000000000,3075740.0391,400000.0000,778500.0000,759450.0000,432725.0000,1335850.0000,425750.0000,645100.0000,176400.0000,42050.0000,20050.0000,1062825.0000,937800.0000,923475.0000,938650.0000,438550.0000,276325.0000,14600.0000,18050.0000,2850.0000,0.0000,208244625,1179360000,2579869750,3906826000,15428655750,9160864750,4537703000,679212375,100995750,22010000,379607500,1322384750,4210441125,8598170625,4666035125,4666035125,219205500,93764000,28055875,0,1174975,2510500,2621750,2127375,6152975,2504650,1860775,446800,20900,3100,2071750,2651700,3353500,3569125,1871250,901125,34725,22075,3975,0
10:00:00.0000000000,3073226.6212,464050.0000,734375.0000,785225.0000,460550.0000,1407300.0000,950050.0000,153075.0000,146150.0000,41325.0000,20900.0000,917500.0000,1005900.0000,1051325.0000,391675.0000,1021725.0000,292750.0000,11525.0000,21450.0000,1750.0000,1850.0000,190638750,691304625,2028047375,2429955750,11264036500,5334907375,2153235375,475998000,35264000,8950000,262475375,685306875,2829761250,4542993000,3746796375,3746796375,236717750,95099500,2386625,9750000,1436275,2420150,2759825,2237675,6483675,4159975,411950,393925,20925,3400,1819975,2639150,3968550,1648875,4145225,983575,30675,29225,4300,1575
10:05:00.0000000000,3070915.5435,488875.0000,749150.0000,964075.0000,1210275.0000,556900.0000,976075.0000,154600.0000,146050.0000,42300.0000,19825.0000,919350.0000,1014100.0000,825400.0000,621075.0000,1027300.0000,188125.0000,124750.0000,21200.0000,1775.0000,1850.0000,416436875,1411982750,3438343500,7475943125,13832266125,12373931750,1387802000,541143125,450588125,25487625,337012750,1011779500,3472920625,6018595250,5467741500,5467741500,1408076000,156645500,5883750,6600000,1593100,2624975,3711875,5613475,3097975,4423925,430300,399725,25075,3050,1933725,2769625,3170600,2883275,4579775,859525,298625,31050,4325,1650
