timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,2680724.0707,1528440.0000,1040760.0000,401060.0000,370440.0000,730620.0000,179700.0000,59320.0000,1440.0000,12060.0000,8700.0000,397660.0000,468820.0000,199460.0000,401640.0000,227060.0000,629460.0000,62820.0000,40940.0000,275140.0000,243660.0000,639374900,2608746600,4849290200,8524303700,12001073300,5230283400,1228310800,62912000,16403200,6032000,364163600,1840088500,4363406200,8095614200,5120773200,5120773200,863009600,150816700,286000300,37980300,328580,487280,372460,472880,487020,153220,25940,520,180,40,137440,281780,377240,422040,288260,145000,10860,1780,4060,580
09:25:00.0000000000,2684120.5768,1554680.0000,1128600.0000,436360.0000,430640.0000,795780.0000,209440.0000,63660.0000,6240.0000,13340.0000,8680.0000,437980.0000,527740.0000,244520.0000,475860.0000,270440.0000,640300.0000,67080.0000,41340.0000,303160.0000,239760.0000,566135900,2414242700,4140792000,6519455900,7996631800,4155657900,1366151800,405700000,229700600,18886800,340984300,2197875700,4490102400,10668445400,7717179800,7717179800,2889876200,522299800,159860200,223667600,599780,885520,655360,758120,896120,323200,58460,10640,3420,180,289140,612620,800760,988600,639560,321280,36240,6440,6500,1840
09:30:00.0000000000,2691356.8911,1551600.0000,491420.0000,865820.0000,532500.0000,898260.0000,309900.0000,62460.0000,61720.0000,15840.0000,8680.0000,489720.0000,612160.0000,578640.0000,268000.0000,349280.0000,611280.0000,77860.0000,279080.0000,35480.0000,239700.0000,528156100,1195785700,5306076300,7376911700,13175675200,8253546000,1485836400,817842100,98315600,0,320791700,2346698800,4172871400,6808022000,8743306000,8743306000,1207511000,326586700,181278400,62941400,851440,587840,1162120,1224660,1529840,806020,157340,65920,6920,180,493380,1132260,1726080,983980,788100,416040,32440,13400,960,2460
09:35:00.0000000000,2691494.5100,1562060.0000,500580.0000,865320.0000,560960.0000,875380.0000,311340.0000,64560.0000,62020.0000,17760.0000,8640.0000,475020.0000,621920.0000,592080.0000,273140.0000,362020.0000,615900.0000,48640.0000,311360.0000,18060.0000,257300.0000,411961100,1230267000,3581090900,6861517300,13397085800,8571863900,1946982000,1242476300,47527100,2900200,281128700,2013392400,4482343000,4430207400,2807027800,2807027800,558774800,163150400,32561700,83661900,1069640,789180,1508180,1636400,2081560,1060940,200760,86840,7380,200,621080,1438180,2117700,1228640,978680,501300,35460,24640,860,3400
09:40:00.0000000000,2691937.1758,1582120.0000,537920.0000,876660.0000,593780.0000,872580.0000,327680.0000,61620.0000,64440.0000,17780.0000,8640.0000,482200.0000,653200.0000,631800.0000,286140.0000,377140.0000,621980.0000,77100.0000,281160.0000,18020.0000,257200.0000,377609900,802202700,2500192900,3886240600,6480302300,3682790200,958311000,755501400,4960800,2865000,225194400,1173293400,3163968800,2458896100,1373009400,1373009400,266044300,217665700,1440000,49036500,1253420,926600,1747820,1876200,2344040,1171100,222380,99220,7400,220,718440,1625140,2371620,1359040,1086120,541900,49700,19540,880,3840
09:45:00.0000000000,2693068.3697,1596820.0000,557400.0000,918820.0000,622160.0000,880260.0000,322620.0000,62820.0000,64620.0000,17780.0000,8640.0000,486060.0000,660860.0000,658440.0000,290020.0000,382840.0000,625640.0000,75540.0000,280780.0000,35380.0000,239680.0000,251032100,704379700,2472857500,4250390400,5708881100,2868875200,469131000,270333200,46715600,2910400,146211700,1016708000,2306623200,1862871100,889863200,889863200,248138700,148303500,6658400,12978200,1384980,1041520,1975920,2132120,2570840,1255900,232720,103680,7420,640,781100,1772900,2574840,1460180,1172600,568380,55240,21820,1440,3480
09:50:00.0000000000,2692485.1164,1601140.0000,576260.0000,913320.0000,632600.0000,895840.0000,320280.0000,62460.0000,64160.0000,17780.0000,8640.0000,488340.0000,665900.0000,672260.0000,295760.0000,388440.0000,625400.0000,75880.0000,280640.0000,35400.0000,239760.0000,259229400,649546100,3062094300,4052939100,5933414200,3121315600,884452200,159550800,7614100,0,210234600,1187386400,3220409400,2901279100,1407263100,1407263100,383053200,149058700,4481300,44087000,1514540,1152720,2229860,2369360,2840520,1355440,250260,108680,7500,640,867360,1955480,2840420,1601300,1307080,608260,62320,23800,1480,3780
09:55:00.0000000000,2691836.9139,1607000.0000,584880.0000,934820.0000,652860.0000,887560.0000,319220.0000,62720.0000,64160.0000,17800.0000,8640.0000,503600.0000,671020.0000,690020.0000,296840.0000,392520.0000,627580.0000,74860.0000,280600.0000,40600.0000,234560.0000,162449700,351567300,1336410600,2265705600,3118325700,2244345100,646824200,210191700,0,4345200,99074600,736099700,1963485100,1458565000,1549945700,1549945700,392814900,124078100,0,10163500,1593920,1213680,2359540,2508180,2965580,1422160,265000,112300,7940,240,914160,2074100,2995240,1678180,1378900,652720,70860,25720,1940,3420
10:00:00.0000000000,2689012.0052,1585500.0000,596800.0000,932100.0000,910620.0000,661120.0000,329260.0000,64960.0000,64680.0000,17780.0000,8640.0000,506080.0000,667140.0000,209500.0000,782600.0000,402060.0000,598960.0000,101840.0000,279100.0000,40520.0000,234480.0000,380204400,598283500,2767864800,3131456200,5066574500,2237253000,627305800,66423000,7555500,8464800,118150200,1129514200,1546269200,3664005400,4006981700,4006981700,492874200,183965600,19209400,47931000,1790540,1324180,2525200,3867220,2016960,1518720,283100,118380,8020,300,963160,2234220,1477500,3581120,1536700,661840,151560,28320,2060,3840
10:05:00.0000000000,2685584.5158,1591560.0000,595280.0000,1278800.0000,591780.0000,822660.0000,227920.0000,69600.0000,7840.0000,17760.0000,8620.0000,507000.0000,542340.0000,344480.0000,588420.0000,482340.0000,710840.0000,71460.0000,310060.0000,35360.0000,239460.0000,227731300,897305900,2863220900,2929850400,4404262300,2557451100,463408200,551370500,7206800,8727000,144336700,1193532400,2415779700,4850473000,3979696400,3979696400,740516000,104090700,20970900,53281200,1910400,1435340,4134740,2736640,3077500,928960,146740,44680,8120,360,1028740,1690720,2372900,2857400,2236200,1308900,156560,41820,1740,4720
10:10:00.0000000000,2683682.2884,1603640.0000,1318100.0000,566560.0000,601000.0000,840700.0000,224560.0000,70080.0000,13240.0000,15120.0000,8620.0000,456780.0000,597160.0000,362100.0000,625880.0000,492520.0000,708600.0000,72380.0000,41780.0000,285800.0000,256760.0000,181942900,1366282400,1656774300,2717707900,4223214300,1607372600,328401100,285769400,147872800,0,119499000,921249900,2514450700,5171389200,2865160300,2865160300,439209600,22718300,58202100,35927500,2015560,3192860,2734360,2897920,3246720,976260,153540,51560,7400,360,904880,2008540,2578660,3144600,2410000,1387540,165820,18600,25420,5740
10:15:00.0000000000,2687219.7097,1605680.0000,597620.0000,1304360.0000,613000.0000,868420.0000,226200.0000,73220.0000,10900.0000,19780.0000,8820.0000,535680.0000,686540.0000,232720.0000,635020.0000,497860.0000,711240.0000,70720.0000,310480.0000,35340.0000,239400.0000,139980100,659748800,1824537600,2210786900,3954832200,1467762600,377341100,39210800,102344000,5600000,251710300,791540300,1626586100,3132158200,1787817500,1787817500,363144800,190440900,187118100,732420200,2098400,1617140,4583160,3021740,3400000,1018360,161000,48720,11820,560,1201680,2738000,1899200,3321160,2549620,1439060,173720,48540,1900,11260
10:20:00.0000000000,2690167.1135,1608760.0000,601280.0000,969060.0000,691340.0000,957880.0000,352980.0000,67020.0000,71400.0000,20380.0000,8820.0000,547860.0000,702120.0000,749840.0000,323220.0000,414600.0000,623800.0000,71760.0000,278580.0000,35340.0000,236440.0000,204119800,563477800,1747279300,3508660500,4757646500,2857079900,754649600,452958400,3820800,0,188346200,919196600,3301147500,1921135800,1290962500,1290962500,192919500,112398800,57079400,72490300,2203020,1714740,3217720,3419960,3887960,1896520,352140,151900,11860,560,1289440,2885120,4442080,2434820,2019940,915940,95500,35800,2100,12260
10:25:00.0000000000,2690975.9234,1614940.0000,599880.0000,982580.0000,697080.0000,962720.0000,346580.0000,66220.0000,72200.0000,21320.0000,8880.0000,547580.0000,698460.0000,761280.0000,326080.0000,414440.0000,626320.0000,70440.0000,281160.0000,40620.0000,231200.0000,134178300,460032000,1461541000,2416311400,2994668000,1555672000,445621300,95766100,10503000,2821700,119855000,596471300,1870949600,1633125500,1032484300,1032484300,187919500,633692700,47666300,51417200,2274520,1792180,3321260,3580780,4024980,1946300,362380,153640,11540,1020,1342180,2979240,4598000,2510000,2086360,944880,98420,45080,4300,11060
10:30:00.0000000000,2691938.2470,1624260.0000,618340.0000,988960.0000,704320.0000,972940.0000,344420.0000,65380.0000,72040.0000,21320.0000,8880.0000,551920.0000,697740.0000,772340.0000,329300.0000,424720.0000,627860.0000,70380.0000,280740.0000,40580.0000,231180.0000,100918000,352344300,1115791900,1803094600,3429769700,1168677100,296315400,171505800,8097400,0,81095200,620620200,1584134700,1279106600,634122800,634122800,59764900,23048900,3727600,18042400,2330000,1850780,3424320,3689780,4167680,1985300,368460,157260,11640,1020,1377980,3076080,4733800,2568760,2148460,961500,99280,45400,4340,11220
10:35:00.0000000000,2690333.7623,1625540.0000,618320.0000,985100.0000,708820.0000,973360.0000,343680.0000,65580.0000,71660.0000,21300.0000,8880.0000,552760.0000,704520.0000,781560.0000,329860.0000,429800.0000,629980.0000,70260.0000,280700.0000,35380.0000,236300.0000,87107100,230092700,728370000,1364793000,1900537800,880367000,296330200,89263200,9285000,0,53424600,473551800,1209833200,842031300,581193900,581193900,42428300,35177700,3900600,23672200,2377260,1889580,3498140,3771860,4247280,2012340,375280,158840,11740,1020,1402020,3149780,4828900,2612380,2202480,977820,100160,45840,2620,13180
10:40:00.0000000000,2694805.5021,1628540.0000,618620.0000,990580.0000,710020.0000,983120.0000,339060.0000,66300.0000,68160.0000,25180.0000,8880.0000,555520.0000,708020.0000,789880.0000,331560.0000,432020.0000,632280.0000,70000.0000,280600.0000,40500.0000,231160.0000,113053500,354262000,1073626500,2275589000,3966072000,2576554100,621977600,167603100,11977000,5761800,103265200,733869300,1953807300,1334172100,1011927900,1011927900,74456800,67385500,26112800,87685000,2439000,1950280,3604520,3908980,4407340,2090320,388960,156440,17160,1060,1444040,3265400,4991860,2684520,2283480,1007360,101740,46860,4740,12140
