timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,2560499.8530,1791825.0000,945350.0000,300825.0000,773650.0000,328650.0000,761850.0000,211950.0000,503550.0000,644800.0000,389900.0000,1635750.0000,1892825.0000,1157825.0000,369550.0000,767500.0000,74425.0000,113025.0000,5900.0000,28800.0000,0.0000,3496837625,8381687625,10289056250,29708050875,22406437000,31084857000,4690576125,3998266125,1899807625,1367903875,3822062375,9696722875,20360352375,12400136625,6514600750,6514600750,2577712000,632252750,225843000,0,1478900,1323650,473300,1428625,562400,606275,33250,44450,16450,6300,726375,910100,1033325,429475,806850,168775,52875,3500,7275,0
09:25:00.0000000000,2552643.3152,1954850.0000,1120275.0000,472625.0000,929175.0000,442400.0000,733175.0000,144125.0000,508975.0000,567175.0000,462450.0000,690425.0000,2837100.0000,634350.0000,1115250.0000,858050.0000,249600.0000,119575.0000,11925.0000,31150.0000,0.0000,2402096250,5888286375,6501152750,23613911625,16987619000,18620889250,1569540375,3112385375,1848911625,501769500,1108298250,12075782375,10374263375,23683247250,14833765500,14833765500,3939880250,152138375,652596000,4297000,2531025,2166700,1229975,2741325,980300,823775,29950,84425,31300,11625,438625,2515950,837925,2066675,1650825,718750,110100,6650,13125,25
09:30:00.0000000000,2544552.2785,2110800.0000,1285000.0000,1048400.0000,333850.0000,1100700.0000,171150.0000,539100.0000,169075.0000,512750.0000,461600.0000,1778350.0000,1889700.0000,714000.0000,1246350.0000,376125.0000,837350.0000,151375.0000,10300.0000,33125.0000,0.0000,2000521750,4373041250,8822582625,12913886375,15037885500,11732177375,1887544000,1919536250,1355756375,1231464125,2582482625,10268354625,6826306875,22746502500,17124500000,17124500000,9537803500,178210000,164217125,0,3702050,2948275,3625500,1172675,2351525,204325,145750,24575,41925,19500,1884800,2576250,1242850,2988900,946600,2287300,335275,7900,15175,25
09:35:00.0000000000,2554715.1917,2006075.0000,1206025.0000,526300.0000,1117225.0000,487775.0000,782075.0000,209200.0000,441275.0000,190225.0000,895675.0000,1994825.0000,1908900.0000,1514700.0000,544050.0000,859650.0000,232925.0000,122225.0000,19475.0000,22375.0000,0.0000,2026358750,5170115500,10230188625,12489363000,17312385875,18437148000,4184349000,3186668750,3035215750,4861498250,4751336000,12389403750,12498014875,25501474000,14865051875,14865051875,3886722625,705079500,706312000,0,4287500,3501000,2002700,4704375,1734725,1766150,187325,167450,25575,111650,3259575,4080875,4395675,1977325,2567400,1202800,284225,21275,7300,0
09:40:00.0000000000,2556207.0900,1972800.0000,1299625.0000,566150.0000,950550.0000,721525.0000,831325.0000,142000.0000,508075.0000,188500.0000,880000.0000,1905050.0000,1874500.0000,1557625.0000,560525.0000,914500.0000,236975.0000,126525.0000,19375.0000,22550.0000,0.0000,1274738625,3583672500,3132528375,9984847000,9072806125,12186680875,1472849625,2062455250,354745500,1389006625,2065685375,4801821875,9602189000,6296578750,7706248875,7706248875,876421125,336583250,140268250,0,4856950,4029775,2254775,4354525,2907375,2074075,196125,216025,27250,124400,3775850,4655500,4939575,2223050,2884150,1369200,297400,25750,7500,0
09:45:00.0000000000,2571341.4984,1769975.0000,1311475.0000,662050.0000,918275.0000,363825.0000,1155675.0000,168625.0000,535000.0000,166600.0000,950550.0000,2428300.0000,1731900.0000,1375775.0000,605375.0000,931625.0000,36450.0000,128875.0000,17525.0000,19700.0000,0.0000,2311104625,7645590875,6932096000,26521103375,19303417125,33750997250,14061663250,3790796125,1752009125,1781213625,2836851625,7417277625,17105769500,13593514625,6228190125,6228190125,2098270250,496010125,16179750,0,4825725,5185925,2895075,5380625,2259875,4897275,538800,358100,43850,148500,5535125,5691275,5515600,2950875,4119100,240825,308925,26450,4650,0
09:50:00.0000000000,2569705.6534,1864050.0000,1247200.0000,682750.0000,921900.0000,378500.0000,1126475.0000,165125.0000,535025.0000,160725.0000,949250.0000,2371575.0000,1786300.0000,1405675.0000,623825.0000,951900.0000,38175.0000,127600.0000,19175.0000,19600.0000,0.0000,2124042625,5126336125,7893470000,20614051750,16803954750,22232367875,12372801375,2656208000,1678449000,1651873000,2368931125,5592480750,9113507375,8651027500,4285242500,4285242500,1145936375,441823500,76689625,0,6092250,5529900,3449300,6318675,2682875,5640200,594275,396175,56650,160525,6180300,6347900,6051525,3268350,4632850,307875,343775,31500,5225,0
09:55:00.0000000000,2562355.1330,1998575.0000,1366100.0000,465275.0000,1137650.0000,519750.0000,835525.0000,237050.0000,497950.0000,186575.0000,874200.0000,2146775.0000,1835650.0000,1676600.0000,424450.0000,1115525.0000,128500.0000,138400.0000,9425.0000,35300.0000,0.0000,1211865000,3861716625,3833074625,14748726000,12114762000,12223659750,2136049000,2454842750,517997375,1046590250,1121834000,3506523500,7852115625,6196333750,6004179500,6004179500,1962866750,175672000,66334000,0,7213775,6545100,2606125,8261750,3473775,4314075,748925,349775,36275,158825,5801850,6595225,7409425,2419550,5436700,1043525,448875,18100,32175,25
10:00:00.0000000000,2564336.8539,1896100.0000,1510850.0000,479550.0000,1166275.0000,543800.0000,859550.0000,239225.0000,454175.0000,227050.0000,869800.0000,2168150.0000,1824050.0000,1694975.0000,669625.0000,902175.0000,143975.0000,131825.0000,21400.0000,23525.0000,0.0000,780931375,2587244375,2571154750,9168164375,9193955125,9327803875,1865988625,1268299125,356851125,1645977375,972401750,2907537625,5693905875,5151501250,5299948000,5299948000,1366194500,162414625,10224625,0,6874975,7601375,2763100,8755625,3725750,4534300,789375,324250,80400,171625,6075550,6932000,7787175,3771450,4553225,1256175,383050,43475,8950,25
10:05:00.0000000000,2562610.4030,2026150.0000,1399875.0000,650475.0000,1033375.0000,562900.0000,884700.0000,238425.0000,453575.0000,226675.0000,868175.0000,2184100.0000,1849825.0000,1718675.0000,448775.0000,1157675.0000,136650.0000,143375.0000,25725.0000,19950.0000,0.0000,795179000,2786724375,2118600375,9176367000,6804120125,9435975375,1549141125,969755500,183884500,712678000,800448500,2419806625,6147052750,5775565875,3885721750,3885721750,984875500,262866625,16497125,0,7919175,7290725,4218700,7924325,3952375,4768725,819250,336900,82575,176875,6298050,7235425,8165275,2755525,6069800,1239575,501075,50300,5425,25
