timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,2961763.4909,2262000.0000,1000760.0000,552680.0000,322240.0000,100880.0000,97400.0000,8840.0000,1440.0000,6020.0000,0.0000,369280.0000,419600.0000,575280.0000,248100.0000,873480.0000,363220.0000,379380.0000,144280.0000,229180.0000,68080.0000,1560898900,3808185600,7295767000,6757228000,5768657900,4255387700,508939600,133723800,182997900,0,554153800,2219884200,4677948700,6980893500,8999741000,8999741000,9529656900,7156649000,5614216800,8422659700,960940,978800,608040,703120,209560,229680,16460,760,4020,0,393580,455460,631260,428200,1065560,348340,328900,193100,175100,43680
09:25:00.0000000000,2960326.7030,2249840.0000,1077980.0000,594920.0000,348400.0000,111420.0000,116780.0000,10860.0000,1640.0000,9460.0000,0.0000,327540.0000,536180.0000,645260.0000,258120.0000,872760.0000,343200.0000,381660.0000,137040.0000,208180.0000,65760.0000,717943100,2577683500,2802765100,3926902000,2088412200,2765638800,168228100,44701300,30983300,0,286435100,896558700,2889150100,2347452300,3297699700,3297699700,4387106700,1785508800,2214715700,573040700,1522160,1570200,953320,1002540,316880,335780,21480,1200,4440,0,426160,812660,994720,608080,1571080,485900,478800,243940,227480,54780
09:30:00.0000000000,2965385.8426,2183440.0000,781100.0000,1073600.0000,218820.0000,351120.0000,78240.0000,61120.0000,3200.0000,9280.0000,760.0000,417840.0000,487960.0000,616460.0000,856100.0000,321260.0000,328080.0000,451240.0000,189160.0000,31440.0000,35060.0000,454957900,903953200,3193189900,3727156900,2169886000,1537973000,608104100,17741500,12495300,0,175305000,742415300,2218768700,4570255800,1851278500,1851278500,2315782700,1340556300,765182100,366031200,1870940,1178360,1967560,648880,1070560,268900,162100,3720,4720,180,686520,842260,1273440,1906520,815240,562820,830740,251460,46140,20860
09:35:00.0000000000,2966318.2690,2133520.0000,786040.0000,1130320.0000,255600.0000,411760.0000,86860.0000,64800.0000,2180.0000,1520.0000,9560.0000,434700.0000,503420.0000,563080.0000,888020.0000,328780.0000,621640.0000,107940.0000,188760.0000,57400.0000,35100.0000,372778600,705163100,2946262000,2069778600,3923694600,1379773800,608629300,8641600,13206800,10166000,129464900,723865000,1410653300,3931760700,2313061800,2313061800,1511242100,962096100,326112200,75728600,2121960,1358420,2336180,803020,1307120,323140,181120,2860,1340,4920,765600,964300,1483720,2200600,948640,1234440,303060,274960,71080,7560
09:40:00.0000000000,2965411.8670,2077940.0000,788440.0000,1133340.0000,271640.0000,437940.0000,85260.0000,66920.0000,3220.0000,9380.0000,760.0000,446480.0000,516920.0000,521420.0000,873020.0000,339300.0000,334740.0000,378320.0000,188740.0000,57280.0000,38300.0000,298027300,729817700,2539308500,2823225600,2226023200,1173408800,483583300,18644000,7167900,2782800,102381200,544277100,925019600,3168916400,1667673400,1667673400,1813203600,830804600,308003400,37276000,2326940,1543960,2660720,932320,1517640,370440,196600,4380,5120,200,840560,1090100,1611700,2435700,1052500,700380,966100,295080,77380,7940
09:45:00.0000000000,2970514.8667,1748680.0000,1265940.0000,362640.0000,1054280.0000,282880.0000,281280.0000,56460.0000,8280.0000,1660.0000,20080.0000,467420.0000,818640.0000,525360.0000,627500.0000,696700.0000,269300.0000,101020.0000,220860.0000,33580.0000,32940.0000,695407700,2139716500,4774374500,3285131400,6162514400,2151390400,750363400,61671800,24461600,26532700,175744000,1417580000,2248200300,3738541900,2818761700,2818761700,720026900,1055035400,192447400,10931800,2304640,2552140,1035140,3341800,1143800,1173560,188360,35600,1580,5640,964440,2174040,2096800,1720780,1996420,691620,339800,380240,26880,3800
09:50:00.0000000000,2967861.6768,1772700.0000,1275040.0000,1166640.0000,308940.0000,513000.0000,84260.0000,66340.0000,2160.0000,10880.0000,11240.0000,471880.0000,830760.0000,248720.0000,938620.0000,377040.0000,604580.0000,101660.0000,192540.0000,55800.0000,39400.0000,310231600,1107448000,3379561900,2036780800,3320117900,1228185400,738880200,17331600,12781400,10044900,114884600,792000400,873638300,2312162700,1772420600,1772420600,257327300,643535200,84941600,4557600,2505720,2793680,3618400,1290460,2096780,450820,241680,3600,7220,320,1045020,2353120,1041140,3051300,1271100,1577040,347520,335340,85080,8180
09:55:00.0000000000,2970017.0604,1773960.0000,1275340.0000,377860.0000,1109800.0000,303580.0000,298260.0000,57260.0000,8960.0000,10680.0000,11340.0000,487560.0000,833300.0000,591280.0000,634720.0000,720160.0000,262100.0000,101140.0000,220860.0000,27040.0000,39380.0000,267698700,956848100,1872275800,3253524100,2868013900,1948292500,432349800,53584500,82217900,20513900,110484300,964596100,2080697700,3133593800,1651187900,1651187900,510089900,513768300,102375700,68327200,2669060,2998560,1262100,4126120,1396980,1385520,212440,46660,8400,480,1123020,2570500,2503780,2054700,2305500,763200,363300,411280,24340,9040
10:00:00.0000000000,2970234.7203,1794500.0000,1276040.0000,384460.0000,1133020.0000,307140.0000,292760.0000,63100.0000,8520.0000,10620.0000,10980.0000,486960.0000,832980.0000,654320.0000,644260.0000,759400.0000,261740.0000,104580.0000,218500.0000,26600.0000,39940.0000,281498600,782292900,847314000,4296676800,2085653300,2191515600,448220100,59977100,12574500,0,85185200,810784800,1831047800,1803942400,887390800,887390800,521658200,749568100,50624100,16562300,2834260,3175260,1353900,4481760,1509620,1473840,225200,48060,8660,400,1177820,2755880,2706760,2189260,2467500,797000,376500,433240,25260,9300
10:05:00.0000000000,2968826.9964,1805740.0000,1266900.0000,1210980.0000,323120.0000,542160.0000,83660.0000,61100.0000,8560.0000,10380.0000,11340.0000,489100.0000,791200.0000,701960.0000,644420.0000,413540.0000,629620.0000,100620.0000,216820.0000,26500.0000,39980.0000,238773100,725358500,1528296900,1591846700,1835822600,1387220800,240631600,9962700,2903800,2930400,87807900,980944300,1202912600,1480057100,1054765900,1054765900,246878100,293007600,23920800,3225700,2988640,3331380,4527000,1603180,2623420,518320,232260,48340,8660,480,1228600,2950740,2846560,2289180,1549420,1873980,384000,440420,25680,9360
