timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,2675341.1318,1825980.0000,517720.0000,1270040.0000,390260.0000,320920.0000,164220.0000,67280.0000,80140.0000,7060.0000,30700.0000,1070200.0000,447660.0000,640580.0000,153360.0000,248800.0000,185080.0000,122180.0000,189160.0000,34960.0000,35040.0000,666238900,1180885100,3261888500,2484776300,3496340600,2719293600,1512497700,330399600,120275600,7793400,507995900,1501874500,2575245200,3415777400,1623492500,1623492500,449864500,413141900,215046500,16513500,516200,201500,596860,226260,227020,117200,43440,30800,2500,100,411080,314720,539920,161000,138840,79880,17060,15340,3440,1100
09:25:00.0000000000,2675524.2752,1803020.0000,558440.0000,1349960.0000,436880.0000,340960.0000,178500.0000,73240.0000,83040.0000,6960.0000,30680.0000,1230300.0000,488480.0000,703240.0000,185240.0000,284220.0000,199820.0000,125020.0000,190360.0000,35040.0000,34880.0000,333529800,491328000,2027158900,1815054000,2207995500,1710092700,624304100,265944800,1018000,9253500,386690900,779557300,1876325500,1325226000,1241329600,1241329600,512878400,331320700,38536500,8024600,804040,350960,914260,390080,369320,199300,64200,40300,2520,220,699400,500600,802700,277320,236540,145080,38400,26280,4460,1280
09:30:00.0000000000,2676611.0104,1815940.0000,576660.0000,1403720.0000,464600.0000,366420.0000,177700.0000,75220.0000,81920.0000,6960.0000,30680.0000,1219640.0000,503540.0000,742860.0000,206960.0000,301860.0000,227760.0000,140840.0000,191960.0000,35060.0000,34660.0000,205764900,411954500,1909720300,1351490000,2011152600,1163880900,551716300,241821400,0,0,242015000,562913500,1469433600,953533900,1144262300,1144262300,482032000,254657000,8773000,83633400,998780,463660,1219420,512960,499980,255460,80740,50520,2520,260,871180,647700,1008600,367300,329120,207020,58760,34860,4700,3140
09:35:00.0000000000,2678909.9529,1813320.0000,593360.0000,540380.0000,1362020.0000,377520.0000,176480.0000,73520.0000,78920.0000,8460.0000,32380.0000,1222080.0000,770480.0000,516920.0000,219940.0000,308500.0000,231000.0000,142320.0000,192500.0000,35020.0000,34560.0000,215613400,368053600,1520798600,1975584900,1922261400,911653900,595508100,358572700,851200,10766600,261235800,728479400,1426822200,965175700,1092514700,1092514700,541064700,247306700,24778900,26686400,1205380,594080,547400,1612580,621020,298140,102240,57000,4880,1920,1063940,1289960,783560,465160,404020,269820,82840,43560,5400,3760
09:40:00.0000000000,2679173.7050,1797320.0000,634360.0000,552820.0000,866460.0000,885640.0000,171600.0000,71820.0000,79500.0000,8420.0000,31760.0000,1236660.0000,783200.0000,542780.0000,258900.0000,329860.0000,252720.0000,148400.0000,193120.0000,34960.0000,34420.0000,260354200,335894900,749318500,2727866600,2338042000,1506450800,630002700,295425900,45636800,48398800,228721000,868822000,1070853800,1112084500,815669400,815669400,572221500,607741400,51574400,12509800,1423560,708220,683240,1218340,1526900,348140,124260,65260,5020,3280,1239800,1527780,942340,585780,516020,335760,110060,65780,6920,4060
09:45:00.0000000000,2681594.5214,1793820.0000,646180.0000,557400.0000,872060.0000,502960.0000,390320.0000,160800.0000,153920.0000,4380.0000,35360.0000,1257820.0000,800120.0000,573840.0000,614740.0000,278520.0000,156840.0000,185760.0000,34960.0000,34680.0000,14280.0000,274883700,479617200,1014749100,2284373200,2041811600,3069162100,1507860900,707469100,191868600,77099200,356605100,956164000,1528914200,2541052000,1001006800,1001006800,622401200,339598100,225845100,126286600,1706380,842420,874520,1489900,957120,890080,407820,227460,5540,7600,1432280,1842160,1185820,1371920,446980,159680,99160,13040,9520,5200
09:50:00.0000000000,2681230.0407,1807240.0000,659780.0000,552820.0000,881400.0000,504460.0000,394820.0000,236280.0000,81320.0000,9700.0000,31400.0000,1521100.0000,559040.0000,591660.0000,630060.0000,295700.0000,157140.0000,183580.0000,0.0000,34940.0000,48680.0000,133297600,330865100,473670000,1693357400,1342558900,1493995500,1051443000,385482000,62670500,0,201090100,850086900,723824700,1550102300,572938400,572938400,294445200,141316800,11354300,6790900,1863180,942160,964220,1692320,1065720,964800,614100,83000,10180,4360,2198200,1469100,1301540,1533820,515740,187880,114720,0,13960,14900
09:55:00.0000000000,2684994.0223,1383040.0000,1100720.0000,546420.0000,882180.0000,491420.0000,392200.0000,149900.0000,71780.0000,87980.0000,37200.0000,1552380.0000,591700.0000,916780.0000,362580.0000,310480.0000,162720.0000,182360.0000,36040.0000,36420.0000,13780.0000,162016500,863932100,1262314900,3423189700,3305794900,3038091500,1993434000,1146885700,319615300,39413600,407553300,891097000,2412177700,2088237300,1088162300,1088162300,959349900,119782600,147283100,60585300,1402840,1883700,1180560,2069800,1314360,1130180,514360,199400,108060,10200,2458920,1718700,2511320,895440,668960,245220,154380,18260,13980,5880
10:00:00.0000000000,2684264.4526,1407300.0000,1109000.0000,537120.0000,873960.0000,483700.0000,386920.0000,141740.0000,67720.0000,88860.0000,36200.0000,1539920.0000,610960.0000,946840.0000,378860.0000,335700.0000,175060.0000,179460.0000,36420.0000,36580.0000,13860.0000,85356400,624864400,920585100,2056212100,1935341100,1739986000,646531500,504475400,92842800,23599000,249850300,729948600,1594458100,1046775100,527557400,527557400,446426200,46143900,17763200,14940100,1517960,2093300,1334120,2291280,1456340,1222440,540140,211080,113440,10640,2616280,1935440,2760100,996360,759920,274120,173520,19820,14500,6180
10:05:00.0000000000,2688104.2135,1400620.0000,441160.0000,1159300.0000,795820.0000,444860.0000,351020.0000,136220.0000,150880.0000,9700.0000,30320.0000,1537560.0000,1235420.0000,340200.0000,402020.0000,351400.0000,189900.0000,184080.0000,37860.0000,36980.0000,17980.0000,428230200,1102376100,3505234600,5568895500,6482014800,5717173900,3566298400,1415906500,703564600,50472900,543668500,2485965300,2154957200,2979876200,1732214800,1732214800,1111161900,318690500,80420600,51087100,1965720,1146420,3436220,2888420,1836240,1457620,631500,368560,16540,5520,3020040,4270740,1396860,1266760,996200,402760,238120,32040,17780,7000
