timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,3512627.9745,5488075.0000,1678350.0000,1616700.0000,1536925.0000,891125.0000,1507850.0000,101175.0000,170700.0000,338050.0000,59775.0000,3422350.0000,2151175.0000,1047775.0000,466900.0000,2070250.0000,714225.0000,646450.0000,294100.0000,85050.0000,101975.0000,2739306625,4795432250,10413930750,17135464125,21793713625,38165299375,9301211375,5724165750,3377675000,466483500,2342779500,7320386625,8869182375,10418007750,28972032625,28972032625,29108594125,18935726250,4631346750,1768808625,2136325,1201325,1099600,1485925,1128875,1593100,126050,134825,57550,4300,1231550,1476500,941475,554475,2943125,1029025,1094825,276725,78675,14100
09:25:00.0000000000,3529768.4124,3840000.0000,2305425.0000,605300.0000,2317175.0000,644725.0000,2411525.0000,1687675.0000,303675.0000,419225.0000,65850.0000,4203850.0000,2295025.0000,2851500.0000,892500.0000,1440650.0000,264350.0000,325125.0000,81025.0000,40700.0000,101000.0000,3364352500,4498280250,9319856875,19398299250,40494412000,50448725625,48320869375,17679032875,8541442750,955663875,3688060125,7751147500,9885997500,22956363750,30185904500,30185904500,21805753625,12550442125,3378303375,2963501375,2930750,2819450,788325,3301450,1317325,5319650,3710250,684125,226875,11025,3861775,3153450,5258025,2368725,3818600,647600,669675,181450,27600,38275
09:30:00.0000000000,3529899.1818,3761200.0000,2311325.0000,1219625.0000,1809825.0000,762125.0000,2481450.0000,1569300.0000,215000.0000,416400.0000,66075.0000,4220725.0000,2949100.0000,2392800.0000,928700.0000,1824600.0000,318250.0000,382725.0000,56050.0000,71200.0000,124400.0000,1914617375,5331528875,8969962125,22641407625,35492947500,61790061875,47029193125,23494194625,5543702500,736869000,3908057375,6062232625,10755046125,13984202250,16132611875,16132611875,10973532875,3531191125,1318502500,1671117000,4245850,4412975,2926375,3962350,2357075,8480875,5220125,920100,297775,15575,6067450,5983325,5648250,2956300,5781325,936225,1002375,170275,128025,79350
09:35:00.0000000000,3536276.9848,3835300.0000,2371600.0000,654725.0000,625200.0000,2720075.0000,1362850.0000,1583350.0000,1140650.0000,225450.0000,345225.0000,5511675.0000,1733175.0000,2396825.0000,2125675.0000,847700.0000,368350.0000,502200.0000,46150.0000,45375.0000,108075.0000,1142314875,5013710875,4179200875,20673640750,22583143875,46383221125,42592756875,30645031875,6245423000,1220565625,4515125625,4696833500,11691024125,15017412750,10021731875,10021731875,12028191250,2792083375,1427657500,1707520750,5199525,5770725,1795050,2028425,8708725,5656350,8272575,4058650,656275,205025,10498250,4956075,7053550,7685050,3425900,1359950,1613625,139025,67200,89825
09:40:00.0000000000,3533758.9010,3883725.0000,2441400.0000,702650.0000,2555850.0000,934300.0000,1322850.0000,1521250.0000,1076150.0000,457200.0000,98725.0000,5611475.0000,1796850.0000,2412750.0000,2197475.0000,961200.0000,424325.0000,466175.0000,136650.0000,46100.0000,113650.0000,1065302500,4147002875,2201202250,14357754000,17528723375,22113557500,28321898125,18863763500,3389773750,1240462750,3053867750,3945819250,6986746250,10597741875,10771614375,10771614375,8285321375,2674929500,1341054125,523125625,6178475,6927375,2088800,8712900,4121300,6575275,9160250,4474600,877075,44800,12132575,5850375,7941600,8511300,4060075,1759050,1673800,492875,84125,105000
09:45:00.0000000000,3530541.8767,5378975.0000,1044725.0000,1397075.0000,1908350.0000,1001675.0000,2410550.0000,439900.0000,1037500.0000,453075.0000,101000.0000,5600600.0000,1833925.0000,2440525.0000,952525.0000,2327300.0000,447200.0000,470250.0000,135875.0000,29525.0000,130125.0000,1374085625,1962681375,3973608750,9971780750,9809582500,26924290500,7438668250,13861718375,3397699625,1202367625,2128431500,2469787875,6700854500,5224192375,8052943875,8052943875,7516764875,3196914375,1191532500,1160987375,10647575,3940500,4968825,7156075,4703725,13870925,3214300,4796950,932225,51750,13200350,6384675,8728200,3993475,10014575,2094225,1927075,574525,71400,155225
09:50:00.0000000000,3522572.8527,5404825.0000,1760575.0000,681525.0000,2931125.0000,1348925.0000,1521475.0000,939650.0000,268325.0000,339525.0000,55850.0000,4266300.0000,2496500.0000,1277625.0000,2806250.0000,1302775.0000,1027850.0000,436925.0000,471650.0000,128775.0000,156625.0000,1841958625,4373767250,4366800625,17739356750,22974789375,28371621750,21868150000,13049848125,3558111375,622681125,2386316375,5385872500,7917522750,16159376500,24106085000,24106085000,16316557250,14150810000,3491401625,3714574500,12037950,7550225,3045875,13752150,8461600,10886700,4656150,1522850,307125,21175,10709575,8705150,5670050,11999800,6509275,5844675,2655300,2428375,731225,285200
09:55:00.0000000000,3525106.3255,5381950.0000,1718850.0000,736775.0000,2983325.0000,1373050.0000,1110675.0000,1484225.0000,322475.0000,341375.0000,55775.0000,4284300.0000,2543950.0000,1290975.0000,2914450.0000,1266425.0000,981475.0000,394100.0000,542275.0000,47325.0000,146825.0000,1070550875,2411629500,1915059000,10872364375,11331376625,13599068500,17310977000,5972232875,930693125,100276250,1486352000,3197516000,3652739750,11558448875,12469717875,12469717875,7001236375,8606638125,3178810875,1372203125,12865025,8178550,3302375,14653150,9055925,7784875,8764925,1636925,318350,22000,11497000,9482900,6161700,12979350,7244250,6420275,2914950,3154400,336600,306500
10:00:00.0000000000,3522302.7141,5487500.0000,1714675.0000,743175.0000,3065200.0000,1442400.0000,1656500.0000,1006750.0000,335350.0000,337625.0000,55975.0000,4303725.0000,2571075.0000,1334700.0000,2938300.0000,1287975.0000,980675.0000,386350.0000,491625.0000,117150.0000,146350.0000,963100250,2294957250,1593818125,9166164250,10908548750,11419142000,11302366750,4245246000,625027875,166483250,944539625,2204523750,2388665875,9702740625,10538956750,10538956750,5181153875,8868164750,1941329875,1241565000,13634175,8784500,3513375,15437200,9637525,12106775,5206575,1724200,325625,23300,12043825,10026525,6490775,13817900,7828700,6900775,3104400,2934100,865575,322550
10:05:00.0000000000,3518847.1413,5918800.0000,1323225.0000,2805225.0000,1029825.0000,2641475.0000,514175.0000,1145275.0000,226200.0000,338025.0000,55925.0000,4034975.0000,2844075.0000,1362225.0000,1954700.0000,1058450.0000,2301775.0000,376825.0000,493625.0000,117275.0000,142325.0000,1639896500,3045850000,6609617750,8336191125,15767859375,18392195625,15479922875,4921503000,1023567500,407494375,1540097875,4394367625,5926134625,13855204750,26397285750,26397285750,9856010500,15408297625,4186577625,2142659000,17330575,7034825,13824150,6628875,19173025,4207875,6486375,969250,338725,26500,11234125,12746425,7216075,9471575,5803900,16640700,3439300,3364350,963475,348250
