timestamp,spot,oi_C_0.000000,oi_C_0.100000,oi_C_0.200000,oi_C_0.300000,oi_C_0.400000,oi_C_0.500000,oi_C_0.600000,oi_C_0.700000,oi_C_0.800000,oi_C_0.900000,oi_P_0.000000,oi_P_0.100000,oi_P_0.200000,oi_P_0.300000,oi_P_0.400000,oi_P_0.500000,oi_P_0.600000,oi_P_0.700000,oi_P_0.800000,oi_P_0.900000,ntp_C_0.000000,ntp_C_0.100000,ntp_C_0.200000,ntp_C_0.300000,ntp_C_0.400000,ntp_C_0.500000,ntp_C_0.600000,ntp_C_0.700000,ntp_C_0.800000,ntp_C_0.900000,ntp_P_0.000000,ntp_P_0.100000,ntp_P_0.200000,ntp_P_0.300000,ntp_P_0.400000,ntp_P_0.500000,ntp_P_0.600000,ntp_P_0.700000,ntp_P_0.800000,ntp_P_0.900000,volume_C_0.000000,volume_C_0.100000,volume_C_0.200000,volume_C_0.300000,volume_C_0.400000,volume_C_0.500000,volume_C_0.600000,volume_C_0.700000,volume_C_0.800000,volume_C_0.900000,volume_P_0.000000,volume_P_0.100000,volume_P_0.200000,volume_P_0.300000,volume_P_0.400000,volume_P_0.500000,volume_P_0.600000,volume_P_0.700000,volume_P_0.800000,volume_P_0.900000
09:20:00.0000000000,3348999.6277,2822975.0000,861225.0000,1609375.0000,641825.0000,463200.0000,565500.0000,272700.0000,52700.0000,140625.0000,0.0000,1088425.0000,1168725.0000,1105275.0000,322050.0000,1366900.0000,298025.0000,714925.0000,679300.0000,79075.0000,197375.0000,3365467000,9931202500,15964312375,31228382375,31573207000,21534477000,3402296125,2358596250,721955500,4176625,1874295375,5935789500,15781453375,16395819750,44584483500,44584483500,25701660375,20298458750,2078683625,4436959125,2106750,1514825,1937775,938675,784725,514725,59575,2525,4725,0,531600,832125,1056525,488375,2069225,551650,1000225,604575,43050,52150
09:25:00.0000000000,3354550.9951,2809975.0000,969450.0000,1843550.0000,815250.0000,726950.0000,743725.0000,133700.0000,293975.0000,73625.0000,85175.0000,1243200.0000,1181125.0000,1205200.0000,681350.0000,1410400.0000,749525.0000,494100.0000,593400.0000,49450.0000,222200.0000,2565580250,6005793500,19244629625,12553515125,24184172000,24851941125,3129510375,2314315000,460624750,338874625,1372529875,4439121875,13323440750,13751577750,25430158000,25430158000,14497201875,13922677250,1883928375,2486235125,3458450,2560350,3359125,1536900,1559675,1160950,88650,101575,7350,4825,1066025,1370125,1998450,1546100,3042075,1785925,873100,590275,50800,60900
09:30:00.0000000000,3343380.1144,2819050.0000,1314000.0000,2025725.0000,1082725.0000,1097875.0000,165950.0000,316525.0000,56875.0000,146000.0000,0.0000,1158025.0000,1363475.0000,1298100.0000,428000.0000,712550.0000,1418475.0000,717925.0000,666675.0000,78525.0000,241400.0000,2166072750,8017264500,14259757375,14629821750,28465946250,10247107000,3199599750,1338167000,789093500,91947625,1202258000,5347066375,13981526750,12159167750,44447097500,44447097500,28718970125,17262505750,2312163250,1406522125,4755350,4718275,4577825,2656325,2565775,232650,195500,9350,15700,0,1307925,2256425,2970100,1382050,2228425,4624475,2098900,1232575,102800,96325
09:35:00.0000000000,3345427.9680,2788975.0000,1344000.0000,1738675.0000,1456025.0000,1175075.0000,186075.0000,319900.0000,56775.0000,147000.0000,0.0000,1300100.0000,1273900.0000,1329600.0000,462725.0000,765300.0000,1403975.0000,688650.0000,622950.0000,76200.0000,240525.0000,1501714500,5028806750,13614130250,13784362875,30774646750,5997103375,2377589500,478689750,404781000,34555750,848710500,3277237875,7640710000,9106030375,33106072250,33106072250,13407101000,10242086500,2243129125,1256935625,5662925,5605650,4692075,4387625,3427875,368425,242200,11600,18975,0,1828025,2497450,3608650,1727925,2781875,5547550,2386375,1430075,112025,108375
09:40:00.0000000000,3347582.7737,2795350.0000,1397675.0000,1815350.0000,894650.0000,1922275.0000,211500.0000,58675.0000,298475.0000,63375.0000,91975.0000,1283150.0000,1262600.0000,1395100.0000,451250.0000,810475.0000,1412950.0000,677950.0000,632950.0000,37150.0000,229225.0000,1241938625,4026900375,10481883875,11413447125,24595872000,7437101000,3698713250,444665125,221878625,11423500,851873625,3075329125,8229029250,8698502500,29673846500,29673846500,12370064125,11099591625,1189560000,664805875,6452025,6281775,5443850,3009950,6225075,535800,86725,233775,15575,9300,2158250,2933425,4257525,2087525,3320825,6378900,2643500,1687450,73700,98675
09:45:00.0000000000,3348289.5945,2812225.0000,1419350.0000,1850725.0000,912900.0000,2008775.0000,211850.0000,59575.0000,319050.0000,66975.0000,87250.0000,1297950.0000,1272050.0000,1433925.0000,478075.0000,836825.0000,1473250.0000,695300.0000,635725.0000,36125.0000,229100.0000,891872125,2967145500,9702153625,6417993875,18497157125,18831767750,1148417750,4090024250,323298375,34964125,766802375,2309603500,7903731125,7934782750,13608163875,13608163875,7672202500,6656746500,396026000,389557000,6949825,6941025,6061550,3336375,7235925,681825,102325,294700,19525,8575,2471825,3281475,4859475,2379300,3734200,7004725,2871725,1829450,78725,102250
09:50:00.0000000000,3346838.5886,2809525.0000,1439250.0000,1858600.0000,931150.0000,2027475.0000,215175.0000,330900.0000,48475.0000,153475.0000,0.0000,1326725.0000,1291175.0000,1441875.0000,482850.0000,865625.0000,1530125.0000,709025.0000,597900.0000,85500.0000,229000.0000,1241064125,3418385750,11484948500,8347289125,19270458875,18663254500,1598738000,1706620250,306223125,23551250,736388000,2177173125,6336527875,8897889500,15538207750,15538207750,8666201625,8322245125,380116875,583763875,7620125,7711825,6799700,3715875,8293225,840400,426950,12550,30975,0,2772575,3607525,5347400,2668525,4183850,7749050,3127900,1909850,174900,107725
09:55:00.0000000000,3347368.3283,2827150.0000,1495600.0000,1909800.0000,955275.0000,2135250.0000,222850.0000,58375.0000,317850.0000,65825.0000,88500.0000,1345150.0000,1284275.0000,1481400.0000,493525.0000,875125.0000,1537775.0000,693025.0000,637725.0000,35175.0000,227900.0000,879486375,3457883000,8177061375,8031853375,17066745000,5647685250,1280270375,256058875,334436875,15702500,545614750,1701995500,5904893250,5461768500,18682579125,18682579125,7929716000,7118250125,910193500,444235375,8117300,8297625,7450275,3969300,9034025,948325,129650,335775,24925,9250,2977225,3859525,5768150,2939675,4599350,8300050,3301200,2126300,87250,111500
10:00:00.0000000000,3347176.6384,2834625.0000,1528850.0000,1970025.0000,1677725.0000,1490150.0000,234900.0000,59875.0000,318100.0000,65950.0000,88450.0000,1357300.0000,1307200.0000,1506475.0000,502425.0000,915725.0000,1564850.0000,694150.0000,641000.0000,34250.0000,226400.0000,530757125,3061314500,6367411000,4406999000,12188271875,2998414625,337465250,726220375,62761375,19025000,325678125,1192446750,3857527625,3430090125,10601415375,10601415375,4360738375,3917498500,111200750,568480875,8403750,8811200,7971225,7257600,6400775,1006725,133850,348725,25500,9375,3101325,4036500,6047500,3113375,4859775,8622000,3398525,2195100,88075,115650
10:05:00.0000000000,3345956.9970,2808550.0000,1541475.0000,1977475.0000,1698950.0000,1515925.0000,238875.0000,338100.0000,48275.0000,65950.0000,88475.0000,1365200.0000,1319725.0000,1492350.0000,509825.0000,930000.0000,1561525.0000,686175.0000,581350.0000,79200.0000,223925.0000,830285375,3024528250,8598366000,8978369750,15569338625,3969185250,2109305625,157004875,193651750,22524250,543412625,2056143625,5590708500,5272954375,18851431875,18851431875,6888013375,5377610750,976875500,749115750,8848850,9370150,8616900,7767525,6918025,1108975,507975,14275,27200,9650,3306475,4343250,6439675,3370525,5263275,9148225,3544075,2176250,206075,122375
