time,price
09:15:30.0000000000,1.64274e+06
09:16:00.0000000000,1.64226e+06
09:16:30.0000000000,1.64164e+06
09:17:00.0000000000,1.63809e+06
09:17:30.0000000000,1.6325e+06
09:18:00.0000000000,1.62974e+06
09:18:30.0000000000,1.63189e+06
09:19:00.0000000000,1.63664e+06
09:19:30.0000000000,1.6408e+06
09:20:00.0000000000,1.64298e+06
09:20:30.0000000000,1.64234e+06
09:21:00.0000000000,1.64194e+06
09:21:30.0000000000,1.64202e+06
09:22:00.0000000000,1.64126e+06
09:22:30.0000000000,1.64074e+06
09:23:00.0000000000,1.64312e+06
09:23:30.0000000000,1.64074e+06
09:24:00.0000000000,1.64001e+06
09:24:30.0000000000,1.64314e+06
09:25:00.0000000000,1.64346e+06
09:25:30.0000000000,1.64424e+06
09:26:00.0000000000,1.64472e+06
09:26:30.0000000000,1.6449e+06
09:27:00.0000000000,1.64633e+06
09:27:30.0000000000,1.64704e+06
09:28:00.0000000000,1.64546e+06
09:28:30.0000000000,1.64564e+06
09:29:00.0000000000,1.6465e+06
09:29:30.0000000000,1.64616e+06
09:30:00.0000000000,1.64468e+06
09:30:30.0000000000,1.64275e+06
09:31:00.0000000000,1.63984e+06
09:31:30.0000000000,1.64148e+06
09:32:00.0000000000,1.64128e+06
09:32:30.0000000000,1.6419e+06
09:33:00.0000000000,1.64266e+06
09:33:30.0000000000,1.64308e+06
09:34:00.0000000000,1.64268e+06
09:34:30.0000000000,1.64186e+06
09:35:00.0000000000,1.63948e+06
09:35:30.0000000000,1.63988e+06
09:36:00.0000000000,1.63798e+06
09:36:30.0000000000,1.64018e+06
09:37:00.0000000000,1.63897e+06
09:37:30.0000000000,1.6369e+06
09:38:00.0000000000,1.63682e+06
09:38:30.0000000000,1.63674e+06
09:39:00.0000000000,1.63676e+06
09:39:30.0000000000,1.63682e+06
09:40:00.0000000000,1.63506e+06
09:40:30.0000000000,1.63223e+06
09:41:00.0000000000,1.63342e+06
09:41:30.0000000000,1.63166e+06
09:42:00.0000000000,1.63324e+06
09:42:30.0000000000,1.63364e+06
09:43:00.0000000000,1.63383e+06
09:43:30.0000000000,1.6367e+06
09:44:00.0000000000,1.63718e+06
09:44:30.0000000000,1.63871e+06
09:45:00.0000000000,1.63952e+06
09:45:30.0000000000,1.63872e+06
09:46:00.0000000000,1.63983e+06
09:46:30.0000000000,1.64006e+06
09:47:00.0000000000,1.63998e+06
09:47:30.0000000000,1.64096e+06
09:48:00.0000000000,1.64053e+06
09:48:30.0000000000,1.64028e+06
09:49:00.0000000000,1.64086e+06
09:49:30.0000000000,1.64136e+06
09:50:00.0000000000,1.64142e+06
09:50:30.0000000000,1.64085e+06
09:51:00.0000000000,1.64076e+06
09:51:30.0000000000,1.64152e+06
09:52:00.0000000000,1.64198e+06
