time,price
09:15:30.0000000000,2.81848e+06
09:16:00.0000000000,2.81357e+06
09:16:30.0000000000,2.81154e+06
09:17:00.0000000000,2.818e+06
09:17:30.0000000000,2.81626e+06
09:18:00.0000000000,2.81393e+06
09:18:30.0000000000,2.81466e+06
09:19:00.0000000000,2.81076e+06
09:19:30.0000000000,2.80844e+06
09:20:00.0000000000,2.80828e+06
09:20:30.0000000000,2.80747e+06
09:21:00.0000000000,2.80594e+06
09:21:30.0000000000,2.80873e+06
09:22:00.0000000000,2.80748e+06
09:22:30.0000000000,2.8068e+06
09:23:00.0000000000,2.80784e+06
09:23:30.0000000000,2.80888e+06
09:24:00.0000000000,2.8101e+06
09:24:30.0000000000,2.80714e+06
09:25:00.0000000000,2.80618e+06
09:25:30.0000000000,2.80743e+06
09:26:00.0000000000,2.80627e+06
09:26:30.0000000000,2.80988e+06
09:27:00.0000000000,2.80806e+06
09:27:30.0000000000,2.81116e+06
09:28:00.0000000000,2.80922e+06
09:28:30.0000000000,2.81026e+06
09:29:00.0000000000,2.81068e+06
09:29:30.0000000000,2.80875e+06
09:30:00.0000000000,2.80728e+06
09:30:30.0000000000,2.80212e+06
09:31:00.0000000000,2.8029e+06
09:31:30.0000000000,2.80177e+06
09:32:00.0000000000,2.80106e+06
09:32:30.0000000000,2.80126e+06
09:33:00.0000000000,2.80318e+06
09:33:30.0000000000,2.80153e+06
09:34:00.0000000000,2.79914e+06
09:34:30.0000000000,2.79974e+06
09:35:00.0000000000,2.79794e+06
09:35:30.0000000000,2.80061e+06
09:36:00.0000000000,2.79989e+06
09:36:30.0000000000,2.7985e+06
09:37:00.0000000000,2.80059e+06
09:37:30.0000000000,2.80075e+06
09:38:00.0000000000,2.80143e+06
09:38:30.0000000000,2.80465e+06
09:39:00.0000000000,2.80822e+06
09:39:30.0000000000,2.80728e+06
09:40:00.0000000000,2.80458e+06
09:40:30.0000000000,2.80512e+06
09:41:00.0000000000,2.80486e+06
09:41:30.0000000000,2.805e+06
09:42:00.0000000000,2.80302e+06
09:42:30.0000000000,2.80173e+06
09:43:00.0000000000,2.8022e+06
09:43:30.0000000000,2.802e+06
09:44:00.0000000000,2.80354e+06
09:44:30.0000000000,2.80437e+06
09:45:00.0000000000,2.80436e+06
09:45:30.0000000000,2.8044e+06
09:46:00.0000000000,2.80638e+06
09:46:30.0000000000,2.80302e+06
09:47:00.0000000000,2.80295e+06
09:47:30.0000000000,2.80486e+06
09:48:00.0000000000,2.80372e+06
09:48:30.0000000000,2.80489e+06
09:49:00.0000000000,2.80353e+06
09:49:30.0000000000,2.80388e+06
09:50:00.0000000000,2.80744e+06
09:50:30.0000000000,2.80748e+06
09:51:00.0000000000,2.8062e+06
09:51:30.0000000000,2.80526e+06
09:52:00.0000000000,2.80666e+06
09:52:30.0000000000,2.80498e+06
09:53:00.0000000000,2.80515e+06
09:53:30.0000000000,2.80658e+06
09:54:00.0000000000,2.80696e+06
09:54:30.0000000000,2.80716e+06
09:55:00.0000000000,2.80664e+06
09:55:30.0000000000,2.80826e+06
09:56:00.0000000000,2.80594e+06
09:56:30.0000000000,2.80502e+06
09:57:00.0000000000,2.80498e+06
09:57:30.0000000000,2.80418e+06
09:58:00.0000000000,2.80391e+06
09:58:30.0000000000,2.80246e+06
09:59:00.0000000000,2.8034e+06
09:59:30.0000000000,2.80347e+06
10:00:00.0000000000,2.8016e+06
10:00:30.0000000000,2.8026e+06
10:01:00.0000000000,2.80266e+06
10:01:30.0000000000,2.80179e+06
10:02:00.0000000000,2.80098e+06
10:02:30.0000000000,2.80118e+06
10:03:00.0000000000,2.79987e+06
10:03:30.0000000000,2.80043e+06
10:04:00.0000000000,2.8011e+06
10:04:30.0000000000,2.80142e+06
10:05:00.0000000000,2.80148e+06
10:05:30.0000000000,2.80205e+06
10:06:00.0000000000,2.80414e+06
10:06:30.0000000000,2.80536e+06
10:07:00.0000000000,2.80462e+06
10:07:30.0000000000,2.80413e+06
10:08:00.0000000000,2.80306e+06
10:08:30.0000000000,2.80243e+06
10:09:00.0000000000,2.80232e+06
10:09:30.0000000000,2.80149e+06
10:10:00.0000000000,2.8024e+06
10:10:30.0000000000,2.80159e+06
10:11:00.0000000000,2.8013e+06
10:11:30.0000000000,2.80194e+06
10:12:00.0000000000,2.80203e+06
10:12:30.0000000000,2.80031e+06
10:13:00.0000000000,2.80056e+06
10:13:30.0000000000,2.80025e+06
10:14:00.0000000000,2.80181e+06
10:14:30.0000000000,2.80116e+06
10:15:00.0000000000,2.80096e+06
10:15:30.0000000000,2.8011e+06
10:16:00.0000000000,2.80102e+06
10:16:30.0000000000,2.80098e+06
10:17:00.0000000000,2.80036e+06
10:17:30.0000000000,2.8001e+06
10:18:00.0000000000,2.79942e+06
10:18:30.0000000000,2.7989e+06
10:19:00.0000000000,2.79593e+06
10:19:30.0000000000,2.79586e+06
10:20:00.0000000000,2.79614e+06
10:20:30.0000000000,2.79672e+06
10:21:00.0000000000,2.7993e+06
10:21:30.0000000000,2.79882e+06
10:22:00.0000000000,2.79818e+06
10:22:30.0000000000,2.79832e+06
10:23:00.0000000000,2.79718e+06
10:23:30.0000000000,2.7974e+06
10:24:00.0000000000,2.79732e+06
10:24:30.0000000000,2.79794e+06
10:25:00.0000000000,2.79775e+06
10:25:30.0000000000,2.79926e+06
10:26:00.0000000000,2.80054e+06
10:26:30.0000000000,2.80094e+06
10:27:00.0000000000,2.8022e+06
10:27:30.0000000000,2.80182e+06
10:28:00.0000000000,2.8004e+06
10:28:30.0000000000,2.80058e+06
10:29:00.0000000000,2.80158e+06
10:29:30.0000000000,2.80168e+06
10:30:00.0000000000,2.8015e+06
10:30:30.0000000000,2.80016e+06
10:31:00.0000000000,2.80127e+06
10:31:30.0000000000,2.80037e+06
10:32:00.0000000000,2.7998e+06
