Time,Bnft_Vega_Pnl,Bnft_Vega,Nifty_Vega_Pnl,Nifty_Vega,Bnft_Delta_Pnl,Bnft_Delta,Nifty_Delta_Pnl,Nifty_Delta,Bnft_Theta_Pnl,Bnft_Theta,Nifty_Theta_Pnl,Nifty_Theta,Total_Bnft_Pnl,Total_Nifty_Pnl,Mean,Indicator,Beta,Regression_Error,Theo_Margin,Actual_Margin,Bnft_Slippage,Nifty_Slippage,Theo_P_Bnft,Actual_P_Bnft,Theo_C_Bnft,Actual_C_Bnft,Theo_P_Nifty,Actual_P_Nifty,Theo_C_Nifty,Actual_C_Nifty
09:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77556e-15,-2.77556e-15,0.629897,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:16:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626927,-0.277442,0.634376,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139481,0.179154,0.632499,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059523,0.184521,0.634564,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075436,0.0642264,0.635785,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600401,0.0209297,0.635762,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04176,-0.0447979,0.635459,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361696,0.016512,0.635469,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380003,-0.0058304,0.635697,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041714,0.0432679,0.635979,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406498,-0.0540112,0.63609,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344119,-0.0802327,0.636,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204038,-0.150205,0.635609,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700265,-0.188273,0.635193,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309516,-0.048934,0.634853,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103386,-0.104142,0.634591,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160183,-0.0814999,0.634371,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212844,-0.126755,0.634155,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382023,-0.330999,0.633519,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565362,-0.312558,0.632803,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679961,-0.326992,0.632305,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791456,-0.388172,0.631804,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925191,-0.357561,0.631209,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104803,-0.382876,0.630639,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118507,-0.447999,0.630005,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130017,-0.511795,0.629438,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14515,-0.566355,0.628734,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15755,-0.464228,0.628114,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169064,-0.445598,0.627516,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177615,-0.40914,0.627017,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178026,-0.0572433,0.626798,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:30.0,-1107.65,3.33277e+06,1194.24,-4.78418e+06,-25.9199,-8.25,-2745.97,276,-5.65258,-80147.5,5.01905,72877.5,-3658.54,-3363.29,-0.168819,0.200859,0.626916,0.35,1.07651e+07,3.07588e+07,-600.625,-1715.62,37,37,37,37,-51,-50,-48,-41
09:32:00.0,6127.17,4.27503e+06,657.754,-6.67493e+06,-69.8079,-1.75,-3329.2,18.75,-41.2086,-103533,39.6098,102728,3097.95,-5094.98,-0.160492,0.0975046,0.627022,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:32:30.0,7221.98,4.2748e+06,3670.92,-6.6701e+06,-39.2121,-4.25001,-3412.85,38.25,-77.1636,-103600,75.1387,102323,4068.14,-2036.92,-0.154185,0.0346463,0.627072,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:33:00.0,4173.04,4.27263e+06,6515.64,-6.66474e+06,11.2066,-8,-3429.39,42,-113.067,-103287,110.573,102060,1197.53,889.809,-0.14877,0.0345966,0.627102,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:33:30.0,6599.22,4.27248e+06,2223.47,-6.66907e+06,89.3579,-14.5,-3469.42,74.25,-148.949,-103435,146.04,102278,3370.15,-3406.48,-0.143108,0.0666618,0.627151,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:34:00.0,8564.04,4.27426e+06,937.649,-6.67128e+06,0.0190369,-7.75,-3499.28,74.25,-184.958,-103665,181.613,102443,5345.5,-4498.37,-0.137975,0.0550278,0.627191,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:34:30.0,9530.04,4.2736e+06,1376.28,-6.67069e+06,73.0159,-11.75,-3461.79,68.25,-220.936,-103718,217.215,102450,6249.51,-4119.4,-0.132603,0.0340946,0.627247,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:35:00.0,11444.5,4.27518e+06,179.784,-6.67416e+06,-17.3807,-7.75,-3257.68,30,-256.977,-103972,252.811,102645,8229.85,-5361.38,-0.128605,0.0228984,0.627265,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:35:30.0,9334.96,4.2751e+06,2669.31,-6.67258e+06,-50.5661,-1.75,-3220.21,14.25,-293.06,-103815,288.389,102510,6085.94,-2652.28,-0.12554,0.0108572,0.627257,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:36:00.0,8334.57,4.27485e+06,3875.5,-6.6725e+06,-49.6784,-0.250005,-3227.91,-24,-329.137,-103762,323.964,102585,5143.22,-1879.33,-0.122622,0.0032889,0.62725,0.35,1.23106e+07,2.76857e+07,-750.625,-3645,48,48,48,48,-67,-67,-63,-63
09:36:30.0,10776.2,172775,12092.7,-68633.7,-594.525,33.25,-3250.25,-21,-359.728,-4397.5,353.103,960,8570.72,7793.89,-0.121782,-0.166082,0.627176,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,4,0,0,0,-2
09:37:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.124556,-0.21709,0.626982,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:37:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.12691,-0.259058,0.626802,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:38:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.127954,-0.117866,0.626667,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:38:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.127605,-0.10034,0.626581,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:39:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.127656,-0.101972,0.626484,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:39:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.128363,-0.17824,0.626366,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:40:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.128991,-0.164275,0.626253,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:40:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.129329,-0.145456,0.626151,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:41:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.128872,-0.137153,0.626079,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:41:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.128412,-0.092126,0.626008,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:42:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.127227,-0.0624312,0.625964,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:42:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.124859,0.00840933,0.625963,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:43:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.123116,-0.0326737,0.625944,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:43:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.121258,-0.00651108,0.625931,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:44:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.11969,-0.0498755,0.625911,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:44:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.118444,-0.0450859,0.625882,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:45:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.116949,-0.0179825,0.625864,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:45:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.11514,0.00388839,0.625858,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:46:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.113713,-0.060093,0.625841,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:46:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.112905,-0.058443,0.625806,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:47:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.111345,-0.0108723,0.625797,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:47:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.109848,0.016459,0.625788,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:48:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.107273,0.0624417,0.625817,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:48:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.104401,0.0573021,0.625858,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:49:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.101994,0.113176,0.625885,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:49:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0989022,0.0637852,0.625938,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:50:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0962471,0.0446037,0.625979,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:50:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0946358,0.0275238,0.625986,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:51:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0932744,-0.0599948,0.625986,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:51:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0924075,-0.0293386,0.625971,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:52:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0909745,0.0366342,0.625976,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:52:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0890579,0.0604628,0.625999,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:53:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0870915,0.0606675,0.626025,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:53:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0852768,0.0236653,0.626047,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:54:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0836549,0.0278417,0.626064,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:54:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0821129,0.0305503,0.626079,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:55:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.080423,0.0804289,0.6261,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:55:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0785762,0.0796312,0.626128,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:56:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0768335,0.0366688,0.626154,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:56:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0756139,-0.00201382,0.626163,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:57:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.074396,0.0446674,0.626173,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:57:30.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0727071,0.0600478,0.6262,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:58:00.0,10702.6,0,12095.6,0,-731.114,0,-3245.35,0,-359.816,0,353.108,0,8428.38,7801.39,-0.0706353,0.158587,0.62624,0.35,0,2.76857e+07,-750.625,-3645,0,0,0,0,0,0,0,0
09:58:30.0,13086.3,4.71258e+06,12034.1,-7.3766e+06,-2384.15,-2.99999,-4014.02,-28.5,-375.555,-113390,368.366,114405,5345.05,4394.51,-0.0664634,0.311421,0.62635,0.35,1.39771e+07,2.60213e+07,-2872.5,-5559.38,56,56,51,51,-78,-78,-65,-65
09:59:00.0,16518.3,1.31352e+07,11241.4,-2.02615e+07,-2495.89,26.25,-4095.18,-66,-460.335,-316050,452.513,314160,2995.29,-808.567,-0.061102,0.36126,0.6265,0.35,4.08504e+07,-177336,-2465.62,-5641.88,164,164,153,153,-234,-229,-192,-192
09:59:30.0,29487.1,1.31441e+07,5993.8,-2.0417e+07,-2636.27,11.5,-4092.72,52.5,-570.381,-317155,562.555,317250,16488.1,-5466.5,-0.0566317,0.322242,0.626625,0.35,4.08504e+07,-855124,-2465.62,-5666.25,164,164,153,153,-234,-234,-192,-192
10:00:00.0,30195,1.31436e+07,5797.81,-2.04183e+07,-2387.56,26.25,-4075.92,7.50002,-680.575,-317315,672.822,317542,17826.6,-5496.51,-0.0523951,0.313432,0.626743,0.35,4.08504e+07,-855124,-2465.62,-5666.25,164,164,153,153,-234,-234,-192,-192
10:00:30.0,24195,1.31383e+07,10118.1,-2.04035e+07,-2046.48,44.75,-4066.54,-47.25,-790.556,-316880,782.851,316920,12087.9,-2228.33,-0.0481709,0.320086,0.626863,0.35,4.08504e+07,-855124,-2465.62,-5666.25,164,164,153,153,-234,-234,-192,-192
