Time,Bnft_Vega_Pnl,Bnft_Vega,Nifty_Vega_Pnl,Nifty_Vega,Bnft_Delta_Pnl,Bnft_Delta,Nifty_Delta_Pnl,Nifty_Delta,Bnft_Theta_Pnl,Bnft_Theta,Nifty_Theta_Pnl,Nifty_Theta,Total_Bnft_Pnl,Total_Nifty_Pnl,Mean,Indicator,Beta,Regression_Error,Theo_Margin,Actual_Margin,Bnft_Slippage,Nifty_Slippage,Theo_P_Bnft,Actual_P_Bnft,Theo_C_Bnft,Actual_C_Bnft,Theo_P_Nifty,Actual_P_Nifty,Theo_C_Nifty,Actual_C_Nifty
09:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55112e-15,5.55112e-15,0.724818,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:16:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168476,-0.23665,0.716208,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194299,-0.176863,0.71286,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744872,0.141392,0.714245,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354753,0.25927,0.716471,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639017,0.16058,0.717335,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114599,0.482601,0.718723,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145693,0.139449,0.719799,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952513,-0.423938,0.719086,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054946,-0.074199,0.718415,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032901,-0.179249,0.718048,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322167,0.0869641,0.718095,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560523,0.401087,0.718682,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735898,0.281019,0.719167,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695988,-0.131784,0.719199,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588856,-0.171817,0.719062,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431722,-0.177339,0.71879,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289854,-0.119734,0.718527,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269163,0.0730058,0.718516,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395073,0.533141,0.718825,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637167,0.476051,0.719408,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077674,0.18623,0.719787,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792945,0.166189,0.719902,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083048,0.110929,0.720063,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855509,0.250759,0.720197,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905555,0.385618,0.720385,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100419,0.339465,0.720686,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105911,0.132992,0.720894,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106996,0.120516,0.721005,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102373,-0.0405359,0.720983,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983867,-0.148321,0.72097,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928838,0.0306027,0.720917,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:32:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891842,-0.248389,0.720899,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:32:30.0,2584.91,-648232,6210.21,894948,-1206.12,19.5,106.04,-25.5,10.0766,46605,-10.0742,-46237.5,9403.96,5133.85,0.0816809,-0.0345303,0.720789,0.35,2.31465e+06,3.76946e+07,1198.12,-885,-10,-10,-10,-10,11,11,11,11
09:33:00.0,4982.32,0,5402.93,0,-478.011,0,62.6182,0,12.1412,0,-12.0423,0,12923.5,4807.96,0.0789884,0.0460854,0.720783,0.35,0,3.76946e+07,1198.12,-885,0,0,0,0,0,0,0,0
09:33:30.0,4982.32,0,5402.93,0,-478.011,0,62.6182,0,12.1412,0,-12.0423,0,12923.5,4807.96,0.0735991,-0.218424,0.720711,0.35,0,3.76946e+07,1198.12,-885,0,0,0,0,0,0,0,0
09:34:00.0,6256.29,-1.26153e+06,6010.74,1.80986e+06,-774.18,-9,-343.894,17.25,33.6077,91042.5,-34.1665,-93517.5,11072.3,3231.81,0.065549,-0.225376,0.720573,0.35,4.99219e+06,3.52116e+07,-1928.75,-1175.62,-18,-18,-22,-21,23,22,23,23
09:34:30.0,-2284.22,-3.41344e+06,11531.3,4.9501e+06,-1860.07,19.75,-2450.92,134.25,82.7603,249210,-84.9297,-257640,-987.933,4424.37,0.0568183,-0.342653,0.720413,0.35,1.44886e+07,2.74583e+07,-2072.5,-3571.88,-52,-52,-59,-55,63,60,67,67
09:35:00.0,8853.44,-5.87201e+06,15086.8,8.28684e+06,-3455.17,-47.25,-2903.63,58.5,199.132,427373,-204.054,-432450,4817.29,4900.55,0.0475509,-0.136082,0.720234,0.35,2.20432e+07,1.79485e+07,-4048.12,-4440,-89,-89,-98,-98,108,108,111,111
09:35:30.0,53794.1,-5.87323e+06,-35234,8.27201e+06,-5899.67,-87,-19.5867,287.25,346.375,420723,-352.849,-424477,47261.1,-40900.7,0.0420348,-0.199656,0.720137,0.35,2.20432e+07,1.79485e+07,-4048.12,-4440,-89,-89,-98,-98,108,108,111,111
09:36:00.0,76818.8,-4.91472e+06,-49403.7,6.8856e+06,-8482.57,-113.5,1661.48,234.75,476.934,349317,-484.219,-351292,68573.7,-52108.4,0.0376522,-0.0669292,0.720062,0.35,1.85951e+07,1.79485e+07,-4048.12,-4440,-74,-74,-83,-83,91,91,92,92
09:36:30.0,90634.9,-4.57316e+06,-65389.5,6.41338e+06,-13708.7,-142.25,4838.97,311.25,592.629,323140,-600.352,-324817,76478.4,-63949.3,0.034428,-0.123296,0.720011,0.35,1.72741e+07,1.79485e+07,-4048.12,-4440,-69,-69,-77,-77,85,85,85,85
