Time,Bnft_Vega_Pnl,Bnft_Vega,Nifty_Vega_Pnl,Nifty_Vega,Bnft_Delta_Pnl,Bnft_Delta,Nifty_Delta_Pnl,Nifty_Delta,Bnft_Theta_Pnl,Bnft_Theta,Nifty_Theta_Pnl,Nifty_Theta,Total_Bnft_Pnl,Total_Nifty_Pnl,Mean,Indicator,Beta,Regression_Error,Theo_Margin,Actual_Margin,Bnft_Slippage,Nifty_Slippage,Theo_P_Bnft,Actual_P_Bnft,Theo_C_Bnft,Actual_C_Bnft,Theo_P_Nifty,Actual_P_Nifty,Theo_C_Nifty,Actual_C_Nifty
09:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561902,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:16:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194704,0.0366746,0.551147,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022531,0.0332221,0.551741,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112206,-0.0261186,0.551636,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131706,-0.133921,0.550856,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393199,-0.250288,0.549844,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741867,-0.192962,0.548384,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773095,0.000516112,0.547909,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682623,0.0233472,0.547887,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057693,-0.0953042,0.547997,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608801,-0.0422121,0.547698,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531733,-0.00905161,0.547767,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538949,-0.076698,0.5476,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536253,-0.0669785,0.547474,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554891,-0.104481,0.547289,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665424,-0.209341,0.546807,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727796,-0.162864,0.546467,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787936,-0.206953,0.546131,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854695,-0.207226,0.545768,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893216,-0.190561,0.545495,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987223,-0.369536,0.545042,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111229,-0.271428,0.544481,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118146,-0.259185,0.544093,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121737,-0.20873,0.543809,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125565,-0.182573,0.54352,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128715,-0.285872,0.543255,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135138,-0.28731,0.542884,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142433,-0.346261,0.542483,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149337,-0.250309,0.542092,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148845,-0.180356,0.541941,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14891,-0.115875,0.541779,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146434,0.0689592,0.541703,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:32:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139595,0.0598874,0.541776,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:32:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133356,0.0383161,0.541841,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:33:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12851,0.0134347,0.541871,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:33:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125678,-0.0782776,0.541844,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:34:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126674,-0.18059,0.541699,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:34:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129956,-0.233202,0.541481,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:35:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130597,-0.10811,0.541349,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:35:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127891,-0.00704535,0.541329,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:36:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128344,-0.154389,0.541212,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:36:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128426,-0.139508,0.541109,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:37:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127523,-0.19147,0.541041,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:37:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127648,-0.111112,0.540942,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:38:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128252,-0.133848,0.54083,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:38:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127872,-0.0594222,0.540751,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:39:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125416,0.0274286,0.540741,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:39:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122119,0.0625761,0.540761,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:40:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118157,0.0728287,0.540806,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:40:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1163,-0.186222,0.540788,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:41:00.0,1807.27,-3.26457e+06,-1758.57,6.06749e+06,13.9277,-1.49998,-10.1002,8.99995,8.65276,157557,-8.66697,-156953,-686.031,-4822.87,-0.122087,-0.501721,0.540527,0.35,1.15577e+07,2.95986e+07,-504.375,50.625,-61,-61,-46,-46,106,106,67,67
09:41:30.0,12109.5,-6.42968e+06,5157.26,1.21127e+07,-899.517,-54.75,366.583,190.5,106.699,310288,-107.584,-315525,6100.01,742.849,-0.128833,-0.372496,0.540234,0.35,2.17182e+07,1.82805e+07,-781.875,-461.25,-130,-130,-93,-93,225,225,137,137
09:42:00.0,15116,-6.45257e+06,14437.9,1.21864e+07,-87.2135,-24.5,34.1593,-0.750075,214.47,310880,-217.809,-319095,10446.3,8841.5,-0.132102,-0.24917,0.54005,0.35,2.17182e+07,1.82805e+07,-781.875,-461.25,-130,-130,-93,-93,225,225,137,137
09:42:30.0,10319.7,-6.43845e+06,14810.7,1.2135e+07,-677.576,-45.5,1032.47,210,322.415,310985,-328.255,-317843,4690.42,11313.8,-0.134971,-0.310502,0.539879,0.35,2.17182e+07,1.82805e+07,-781.875,-461.25,-130,-130,-93,-93,225,225,137,137
09:43:00.0,6054.35,-6.44409e+06,26528.1,1.21646e+07,-291.908,-39.75,798.838,168.75,430.585,311935,-439.076,-320333,1132.07,22873.7,-0.13764,-0.243763,0.539713,0.35,2.17182e+07,1.82805e+07,-781.875,-461.25,-130,-130,-93,-93,225,225,137,137
09:43:30.0,14096.7,0,26755.4,339989,-67.7158,0,444.283,-60.75,507.283,0,-522.874,-10020,12013.5,24926.4,-0.138171,-0.105295,0.539616,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,17,0,3
09:44:00.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.137377,-0.139874,0.539563,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:44:30.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.137933,-0.154083,0.539469,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:45:00.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.139146,-0.281759,0.539354,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:45:30.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.140396,-0.147451,0.539239,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:46:00.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.141312,-0.269272,0.539136,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:46:30.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.141748,-0.133827,0.539049,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
09:47:00.0,14096.7,0,26658.2,0,-67.7158,0,585.01,0,507.283,0,-523.193,0,12013.5,25035.1,-0.141933,-0.208407,0.53897,0.35,0,1.82805e+07,-781.875,-461.25,0,0,0,0,0,0,0,0
