Time,Bnft_Vega_Pnl,Bnft_Vega,Nifty_Vega_Pnl,Nifty_Vega,Bnft_Delta_Pnl,Bnft_Delta,Nifty_Delta_Pnl,Nifty_Delta,Bnft_Theta_Pnl,Bnft_Theta,Nifty_Theta_Pnl,Nifty_Theta,Total_Bnft_Pnl,Total_Nifty_Pnl,Mean,Indicator,Beta,Regression_Error,Theo_Margin,Actual_Margin,Bnft_Slippage,Nifty_Slippage,Theo_P_Bnft,Actual_P_Bnft,Theo_C_Bnft,Actual_C_Bnft,Theo_P_Nifty,Actual_P_Nifty,Theo_C_Nifty,Actual_C_Nifty
09:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77556e-15,2.77556e-15,0.651193,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:16:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302872,0.00725223,0.618741,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988734,-0.00212979,0.620266,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432153,-0.0259192,0.620123,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026043,0.00193702,0.620093,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267112,0.195528,0.621201,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570084,0.233377,0.622798,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908109,0.334639,0.624688,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122457,0.359221,0.62661,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151233,0.414993,0.628481,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167939,0.254123,0.629897,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177821,0.28242,0.631009,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183866,0.20858,0.631936,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181185,-0.000208738,0.632448,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167288,-0.0130199,0.632405,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155402,-0.0191776,0.632371,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146227,0.0494156,0.632393,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140387,0.0407427,0.632515,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132087,-0.0373192,0.632493,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124783,-0.036522,0.632477,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114992,-0.0646667,0.632318,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103885,-0.444962,0.632068,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682087,-0.736724,0.630635,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388773,-0.330689,0.629418,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022903,-0.356201,0.628772,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075059,-0.383215,0.62812,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597395,-0.303936,0.627527,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184761,-0.327422,0.626957,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352057,-0.445091,0.62618,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:30.0,-914.029,-5.80918e+06,1560.46,9.39454e+06,-93.7575,-7.5,-21.94,49.5,55.4507,308468,-54.1311,-304478,-3552.84,-365.898,-0.049808,-0.441814,0.625475,0.35,2.75264e+07,1.24773e+07,21.25,410.625,-160,-160,-106,-106,174,174,149,144
09:31:00.0,-1034.46,-5.80236e+06,5396.82,9.51219e+06,-171.881,-23.25,228.841,132.75,162.19,308187,-161.283,-308490,-3760.46,3837.77,-0.0594842,-0.34238,0.624972,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:31:30.0,4715.58,-5.82455e+06,8160.86,9.51829e+06,-271.02,36,20.3848,42.75,269.213,308065,-268.537,-310312,2730.87,6062.84,-0.0681893,-0.236639,0.624502,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:32:00.0,8651.75,-5.81272e+06,462.426,9.4987e+06,-352.126,33.5,57.9278,33,375.46,306450,-375.646,-307440,6723.23,-1661.23,-0.0722895,-0.285406,0.624229,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:32:30.0,11578.9,-5.80072e+06,-451.159,9.48883e+06,31.0235,11.25,442.336,-140.25,481.847,305345,-482.503,-307298,9573.66,-3170.83,-0.0777551,-0.235001,0.623893,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:33:00.0,11062.8,-5.80764e+06,-6025.1,9.44781e+06,-58.439,33.5,3203.21,-478.5,587.84,305815,-588.914,-305393,9331.02,-6736.93,-0.0826555,-0.284303,0.623579,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:33:30.0,4065.48,-5.78401e+06,2925.18,9.49639e+06,-294.522,-43.25,38.0102,-88.5,693.944,306430,-695.566,-308363,1153.69,35.67,-0.0869773,-0.246504,0.623287,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
09:34:00.0,5306.15,-5.76578e+06,2611.97,9.50475e+06,-942.452,-75.75,139.886,114,800.238,305182,-802.849,-308325,1443.86,-13.0268,-0.0909542,-0.22799,0.623006,0.35,2.75264e+07,1.24733e+07,21.25,335.625,-160,-160,-106,-106,174,174,149,149
