Time,Bnft_Vega_Pnl,Bnft_Vega,Nifty_Vega_Pnl,Nifty_Vega,Bnft_Delta_Pnl,Bnft_Delta,Nifty_Delta_Pnl,Nifty_Delta,Bnft_Theta_Pnl,Bnft_Theta,Nifty_Theta_Pnl,Nifty_Theta,Total_Bnft_Pnl,Total_Nifty_Pnl,Mean,Indicator,Beta,Regression_Error,Theo_Margin,Actual_Margin,Bnft_Slippage,Nifty_Slippage,Theo_P_Bnft,Actual_P_Bnft,Theo_C_Bnft,Actual_C_Bnft,Theo_P_Nifty,Actual_P_Nifty,Theo_C_Nifty,Actual_C_Nifty
09:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607818,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:16:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893277,-0.286421,0.602795,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559743,-0.0112597,0.602357,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:17:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630118,-0.105824,0.60165,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100364,-0.297767,0.600283,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:18:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115792,-0.234366,0.599377,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11973,-0.169862,0.598787,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:19:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126143,-0.12682,0.598214,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109986,0.131263,0.598223,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:20:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844007,-0.130136,0.598551,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873995,-0.203106,0.598278,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:21:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927621,-0.25111,0.59796,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106664,-0.242016,0.597441,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:22:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115735,-0.210637,0.597025,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119602,-0.0946353,0.596733,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:23:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108576,0.154934,0.596803,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103884,-0.101242,0.596754,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:24:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105163,-0.121468,0.596577,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105646,-0.155164,0.596427,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:25:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106148,-0.134421,0.596283,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102932,-0.051863,0.596233,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:26:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10349,-0.100052,0.596103,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106322,-0.188617,0.595924,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:27:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110852,-0.2442,0.595708,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114021,-0.213278,0.595524,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:28:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123059,-0.339772,0.595203,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130953,-0.302918,0.594904,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:29:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134252,-0.161198,0.594712,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134157,-0.0766289,0.594601,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:30:30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12818,0.0949883,0.594633,0.35,0,4e+07,0,0,0,0,0,0,0,0,0,0
09:31:00.0,-209.173,2.51058e+06,-1574.57,-4.07933e+06,-106.087,2.75001,-413.512,102,-15.8464,-238780,15.9607,235973,-2850.67,-4097.96,-0.11756,0.308567,0.594781,0.35,1.37373e+07,2.75535e+07,-305.625,-146.25,52,52,52,52,-73,-73,-64,-60
09:31:30.0,-20712.3,7.4998e+06,-6017.38,-1.24488e+07,909.252,71,-1276.94,-147.75,-207.874,-709965,209.346,721620,-27310.9,-14452.5,-0.0989734,0.573481,0.595123,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:32:00.0,-14625.8,7.4969e+06,1924.3,-1.24318e+07,107.709,12,-1086.31,-66.75,-454.08,-710990,459.41,718867,-23259.1,-5285.8,-0.078506,0.447592,0.595524,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:32:30.0,-18761.2,7.4926e+06,11605.7,-1.24103e+07,227.29,7.25001,-1156.56,66,-701.463,-709860,708.432,715853,-27497,4747.63,-0.0663518,0.310792,0.595752,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:33:00.0,-12601.4,7.49557e+06,13772.9,-1.24078e+07,405.303,22,-1094.54,42,-948.869,-711625,957.07,715260,-20967.9,7415.46,-0.0574734,0.23264,0.595913,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:33:30.0,-11720.2,7.49646e+06,7424.35,-1.24181e+07,636.769,40,-1294.36,-105.75,-1195.93,-711978,1205.73,716850,-19746.7,98.6348,-0.0483441,0.266791,0.596087,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:34:00.0,-10021.1,7.49381e+06,11085.9,-1.24113e+07,390.396,12,-1213.37,-33,-1443.19,-712237,1454.45,715815,-19293.4,4439.95,-0.0405661,0.216589,0.596237,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:34:30.0,-6340.4,7.49581e+06,20086.6,-1.2393e+07,443.755,27.75,-1325.71,120.75,-1690.52,-713325,1702.74,713250,-15423.9,14518.4,-0.0344214,0.117953,0.596355,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:35:00.0,-6120.11,7.49083e+06,24828.7,-1.23809e+07,526.045,-24.75,-1797.64,165,-1938.07,-712977,1949.98,711690,-16121.9,19118.6,-0.0308185,0.134079,0.596418,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:35:30.0,-12704.8,7.49395e+06,11439.8,-1.2407e+07,754.683,40,-1397.66,-105.75,-2185.33,-711982,2197.61,716415,-21513.5,5719.45,-0.0249876,0.286462,0.596535,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:36:00.0,-21176.3,7.48817e+06,8840.11,-1.24087e+07,608.765,30.75,-1468.71,-33,-2432.04,-709680,2446.19,716918,-30613.6,3254.25,-0.0164056,0.369327,0.59672,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:36:30.0,-24658.8,7.48941e+06,3601.92,-1.24203e+07,1218.87,66.5,-1732.83,-105.75,-2678.33,-709178,2695.53,718980,-33227,-2479.14,-0.00664615,0.361365,0.596937,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:37:00.0,-19929.1,7.48809e+06,9197.97,-1.24082e+07,849.456,40,-1682.46,-105.75,-2924.89,-710248,2944.88,716482,-28896.7,3498.14,0.000851173,0.272647,0.597108,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:37:30.0,-24933.5,7.48869e+06,5318.96,-1.24171e+07,2314.32,99.75,-2534.29,-333,-3171.4,-709435,3194,718012,-32501.5,-2355.31,0.00779174,0.334274,0.59727,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:38:00.0,-25348,7.48756e+06,8676.51,-1.24089e+07,2726.57,102.5,-2268.4,-220.5,-3417.91,-709305,3443,717060,-32610.2,1753.36,0.0140737,0.306663,0.59742,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:38:30.0,-28426.9,7.48692e+06,12840.6,-1.24078e+07,3395.06,111.75,-3737.04,-356.25,-3663.78,-708607,3691.92,715530,-34603,4537.51,0.0209834,0.271952,0.597587,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:39:00.0,-35734.8,7.48189e+06,14037.5,-1.24031e+07,4446.11,152.25,-4368.41,-456,-3909.71,-706478,3940.13,715500,-41132.1,5227.91,0.0261738,0.324657,0.597718,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:39:30.0,-29827.9,7.48327e+06,18557.8,-1.23946e+07,3421.62,128.75,-5314.04,-480,-4155.17,-708115,4187.77,713370,-36659.5,8492.34,0.0310525,0.231215,0.597844,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:40:00.0,-20700.4,7.48537e+06,21690.4,-1.23845e+07,3304.21,118,-5263.88,-480,-4401.62,-710460,4435.46,712365,-27861.6,12608.5,0.0339862,0.134608,0.597927,0.35,4.00206e+07,-27520.3,-868.75,-1068.75,165,165,165,165,-240,-240,-216,-216
09:40:30.0,-28891,7.23321e+06,22401.6,-1.19925e+07,2267.58,106.75,-5575.27,-522,-4642.42,-684438,4677.53,689707,-37608.4,12799.9,0.0360834,0.177332,0.597992,0.35,3.85862e+07,-27520.3,-868.75,-1068.75,158,158,160,160,-231,-231,-209,-209
09:41:00.0,-20553.3,1.73614e+06,31030.3,-2.98033e+06,1474.97,0.499995,-3588.93,-78.75,-4849.85,-165252,4885.29,171390,-28257.4,26743.1,0.0372558,0.079188,0.598036,0.35,6.90664e+06,-27520.3,-868.75,-1068.75,28,41,30,40,-42,-62,-39,-57
09:41:30.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0380285,0.0869142,0.598071,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:42:00.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0394319,0.0979008,0.598121,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:42:30.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0399899,0.0627105,0.598151,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:43:00.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0398773,0.0200242,0.598166,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:43:30.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0392659,-0.0300432,0.598169,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:44:00.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0395259,0.102579,0.598191,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:44:30.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0421301,0.215925,0.598267,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:45:00.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0452028,0.25872,0.598355,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:45:30.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0481489,0.198287,0.598441,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
09:46:00.0,-20549.9,0,30880.5,0,1078.06,0,-3677.28,0,-4854.47,0,4890.53,0,-27860.3,27358.5,0.0509782,0.222825,0.598525,0.35,0,-27520.3,-868.75,-1068.75,0,0,0,0,0,0,0,0
