time,price
09:15:30.0000000000,1.49956e+06
09:16:30.0000000000,1.49694e+06
09:17:30.0000000000,1.49688e+06
09:17:30.0000000000,1.49665e+06
09:18:30.0000000000,1.49459e+06
09:19:00.0000000000,1.49472e+06
09:19:30.0000000000,1.49602e+06
09:19:30.0000000000,1.49602e+06
09:20:00.0000000000,1.49698e+06
09:20:30.0000000000,1.49588e+06
09:20:30.0000000000,1.49586e+06
09:21:00.0000000000,1.49412e+06
09:21:30.0000000000,1.49441e+06
09:22:00.0000000000,1.49496e+06
09:22:00.0000000000,1.49501e+06
09:22:30.0000000000,1.49794e+06
09:23:00.0000000000,1.49843e+06
09:23:00.0000000000,1.4985e+06
09:23:30.0000000000,1.49812e+06
09:24:00.0000000000,1.49922e+06
09:24:00.0000000000,1.49892e+06
09:24:30.0000000000,1.49836e+06
09:25:00.0000000000,1.49795e+06
09:25:30.0000000000,1.49898e+06
09:26:00.0000000000,1.50034e+06
09:26:00.0000000000,1.50057e+06
09:26:30.0000000000,1.49896e+06
09:26:30.0000000000,1.49863e+06
09:27:00.0000000000,1.49709e+06
09:27:30.0000000000,1.49612e+06
09:28:00.0000000000,1.49688e+06
09:28:00.0000000000,1.49698e+06
09:28:30.0000000000,1.49728e+06
09:28:30.0000000000,1.49716e+06
09:29:00.0000000000,1.49698e+06
09:29:30.0000000000,1.49682e+06
09:30:00.0000000000,1.49658e+06
09:30:30.0000000000,1.4966e+06
09:30:30.0000000000,1.49668e+06
09:31:00.0000000000,1.4976e+06
09:31:30.0000000000,1.49788e+06
09:32:00.0000000000,1.49752e+06
09:32:00.0000000000,1.49725e+06
09:32:30.0000000000,1.49651e+06
09:33:00.0000000000,1.49629e+06
09:34:00.0000000000,1.49628e+06
09:34:30.0000000000,1.49684e+06
09:35:00.0000000000,1.497e+06
09:35:30.0000000000,1.49471e+06
09:36:00.0000000000,1.49469e+06
09:36:30.0000000000,1.49478e+06
09:37:00.0000000000,1.49484e+06
09:37:30.0000000000,1.49471e+06
09:37:30.0000000000,1.49475e+06
09:38:00.0000000000,1.4958e+06
09:38:00.0000000000,1.49578e+06
09:39:00.0000000000,1.49486e+06
09:39:30.0000000000,1.49469e+06
09:40:00.0000000000,1.49507e+06
09:40:30.0000000000,1.49538e+06
09:41:30.0000000000,1.49566e+06
09:42:00.0000000000,1.49568e+06
09:42:30.0000000000,1.49639e+06
09:43:00.0000000000,1.49622e+06
09:43:30.0000000000,1.4952e+06
09:44:00.0000000000,1.49456e+06
09:44:30.0000000000,1.49432e+06
09:45:00.0000000000,1.49463e+06
09:45:30.0000000000,1.49256e+06
09:45:30.0000000000,1.49248e+06
09:46:00.0000000000,1.49234e+06
09:46:30.0000000000,1.49262e+06
09:47:00.0000000000,1.49297e+06
09:47:30.0000000000,1.49303e+06
09:48:00.0000000000,1.49282e+06
09:48:30.0000000000,1.4926e+06
09:49:00.0000000000,1.49246e+06
09:49:30.0000000000,1.49237e+06
09:50:00.0000000000,1.49258e+06
09:50:30.0000000000,1.49299e+06
09:51:00.0000000000,1.49262e+06
09:51:30.0000000000,1.49282e+06
09:52:00.0000000000,1.49274e+06
09:52:30.0000000000,1.49345e+06
09:53:00.0000000000,1.494e+06
09:53:30.0000000000,1.49446e+06
09:54:00.0000000000,1.49447e+06
09:54:30.0000000000,1.49438e+06
09:55:00.0000000000,1.49458e+06
09:55:30.0000000000,1.49382e+06
09:56:00.0000000000,1.49346e+06
09:56:30.0000000000,1.49348e+06
09:57:00.0000000000,1.49357e+06
09:57:30.0000000000,1.49324e+06
09:58:00.0000000000,1.49293e+06
09:58:30.0000000000,1.49296e+06
09:59:00.0000000000,1.49282e+06
09:59:30.0000000000,1.49313e+06
10:00:00.0000000000,1.49296e+06
10:00:30.0000000000,1.49304e+06
10:01:00.0000000000,1.49287e+06
10:01:30.0000000000,1.49186e+06
10:02:00.0000000000,1.49182e+06
10:02:30.0000000000,1.49176e+06
10:03:00.0000000000,1.49169e+06
10:03:30.0000000000,1.49157e+06
10:04:00.0000000000,1.49156e+06
10:04:30.0000000000,1.49116e+06
10:05:00.0000000000,1.49154e+06
10:05:30.0000000000,1.49168e+06
10:06:00.0000000000,1.49176e+06
10:06:30.0000000000,1.49138e+06
10:07:00.0000000000,1.49124e+06
10:07:30.0000000000,1.4914e+06
10:08:00.0000000000,1.4911e+06
10:08:30.0000000000,1.49097e+06
10:09:00.0000000000,1.4905e+06
10:09:30.0000000000,1.4905e+06
10:10:00.0000000000,1.49064e+06
10:10:30.0000000000,1.49059e+06
10:11:00.0000000000,1.49083e+06
10:11:30.0000000000,1.4902e+06
10:12:00.0000000000,1.48998e+06
